"","ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","population","comp_per_10kpop"
"833","2006","1400",4,3,"December 31, 2006","QUÉBEC",17,NA,NA,3,5.66666666666667,2,6.66666666666667,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"737279.625",0.230577374222162
"834","2006","1400",5,3,"March 31, 2006","QUÉBEC",1200,NA,NA,112,10.7142857142857,2.13392857142857,7.27941176470588,0.841121495327103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"737279.625",16.2760499450938
"835","2006","1490",1,1,"June 30, 2006","REGINA",631,NA,NA,631,1,0,6.98387096774194,0.0443740095087163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"202804.938",31.1136408325521
"836","2006","1490",1,3,"March 31, 2006","REGINA",9,NA,NA,9,1,0,8.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"202804.938",0.443776176692502
"837","2006","1490",2,1,"December 31, 2006","REGINA",10,NA,NA,5,2,0,8.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"202804.938",0.493084640769447
"838","2006","1490",2,3,"June 30, 2006","REGINA",28,NA,NA,14,2,0,9.85714285714286,1.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"202804.938",1.38063699415445
"839","2006","1490",4,3,"June 30, 2006","REGINA",229,NA,NA,56,4.08928571428571,0,9.16071428571429,1.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"202804.938",11.2916382736203
"840","2006","1490",5,2,"June 30, 2006","REGINA",38,NA,NA,1,38,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"202804.938",1.8737216349239
"841","2006","1490",5,3,"September 30, 2006","REGINA",81,NA,NA,3,27,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"202804.938",3.99398559023252
"842","2006","1700",1,1,"March 31, 2006","SASKATOON",740,NA,NA,740,1,0,6.12663755458515,0.0243243243243243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"245414.25",30.1530982817827
"843","2006","1700",2,1,"September 30, 2006","SASKATOON",46,NA,NA,23,2,0,6.43478260869565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"245414.25",1.87438178508379
"844","2006","1700",4,3,"December 31, 2006","SASKATOON",21,NA,NA,4,5.25,0,7.25,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"245414.25",0.855696032320862
"845","2006","1700",5,3,"March 31, 2006","SASKATOON",161,NA,NA,5,32.2,0,10.8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"245414.25",6.56033624779327
"846","2006","2270",1,1,"December 31, 2006","TORONTO",14722,NA,NA,14722,1,0,7.43920223032383,1.40886665753049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5405200.53",27.2367323252668
"847","2006","2270",1,3,"December 31, 2006","TORONTO",57,NA,NA,57,1,0,9.69642857142857,0.789473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5405200.53",0.105453996912118
"848","2006","2270",2,1,"June 30, 2006","TORONTO",3081,NA,NA,1541,1.99935107073329,0,6.9953488372093,1.53014416775885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5405200.53",5.70006604361818
"849","2006","2270",4,1,"June 30, 2006","TORONTO",3824,NA,NA,609,6.27914614121511,0.0410509031198686,7.84087102177554,1.09949409780776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5405200.53",7.07466814371825
"850","2006","2270",4,3,"March 31, 2006","TORONTO",1869,NA,NA,280,6.675,0,8.98214285714286,1.70909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5405200.53",3.45778105664472
"851","2006","2410",1,2,"June 30, 2006","VANCOUVER",21,NA,NA,21,1,0,5.75,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2212623.72",0.0949099470017432
"852","2006","2410",2,1,"March 31, 2006","VANCOUVER",396,NA,NA,198,2,0,8.46907216494845,0.51010101010101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2212623.72",1.78973042917573
"853","2006","2410",2,2,"December 31, 2006","VANCOUVER",4,NA,NA,2,2,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2212623.72",0.0180780851431892
"854","2006","2410",4,1,"June 30, 2006","VANCOUVER",8,NA,NA,1,8,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2212623.72",0.0361561702863784
"855","2006","2410",4,2,"December 31, 2006","VANCOUVER",57,NA,NA,8,7.125,0,7.375,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2212623.72",0.257612713290446
"856","2006","2410",5,1,"March 31, 2006","VANCOUVER",183,NA,NA,92,1.98913043478261,1.98913043478261,8.34831460674157,0.923913043478261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2212623.72",0.827072395300905
"857","2006","2440",2,3,"March 31, 2006","VICTORIA",32,NA,NA,16,2,0,7.0625,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"341758.719",0.936333097620254
"858","2006","2440",4,3,"March 31, 2006","VICTORIA",108,NA,NA,26,4.15384615384615,0.269230769230769,6.84615384615385,2.07692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"341758.719",3.16012420446836
"859","2006","2440",5,2,"March 31, 2006","VICTORIA",20,NA,NA,1,20,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"341758.719",0.585208186012659
"860","2006","2680",2,1,"September 30, 2006","WINNIPEG",10,NA,NA,5,2,0,6.66666666666667,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"718832.6560000001",0.139114436670779
"861","2006","2680",2,2,"June 30, 2006","WINNIPEG",2,NA,NA,1,2,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"718832.6560000001",0.0278228873341558
"862","2007","0140",1,1,"September 30, 2007","CALGARY",9144,NA,NA,9144,1,0,7.69027624309392,0.770324980851297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1183363.8800000001",77.2712447501778
"863","2007","0140",2,3,"September 30, 2007","CALGARY",124,NA,NA,62,2,0,10.8064516129032,3.09677419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1183363.8800000001",1.04786027438999
"864","2007","0140",5,3,"September 30, 2007","CALGARY",1926,NA,NA,51,37.7647058823529,1.52941176470588,16.9019607843137,4.52941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1183363.8800000001",16.27563619738
"865","2007","0340",1,2,"September 30, 2007","EDMONTON",7,NA,NA,7,1,0,19,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1127964.75",0.0620586769223063
"866","2007","0340",1,3,"September 30, 2007","EDMONTON",15,NA,NA,15,1,0,10.4666666666667,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1127964.75",0.132982879119228
"867","2007","0340",2,2,"September 30, 2007","EDMONTON",6,NA,NA,3,2,0,18.3333333333333,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1127964.75",0.0531931516476911
"868","2007","0340",4,3,"June 30, 2007","EDMONTON",609,NA,NA,116,5.25,0,11.9082568807339,1.68571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1127964.75",5.39910489224065
"869","2007","0340",5,3,"June 30, 2007","EDMONTON",2098,NA,NA,35,59.9428571428571,2.54285714285714,16.8857142857143,2.52941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1127964.75",18.5998720261427
"870","2007","0580",4,1,"March 31, 2007","HALIFAX",133,NA,NA,24,5.54166666666667,0,9.95833333333333,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"389455.75",3.41502211740358
"871","2007","0580",5,2,"June 30, 2007","HALIFAX",648,NA,NA,10,64.8,0.3,17.6666666666667,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"389455.75",16.6386040005829
"872","2007","0610",2,3,"June 30, 2007","HAMILTON",6,NA,NA,3,2,0,7.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"725091.375",0.0827481915641322
"873","2007","1060",2,1,"September 30, 2007","MONTRÉAL",838,NA,NA,419,2,0,5.29874213836478,0.00701754385964912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3853599.75",2.17459013484729
"874","2007","1060",4,1,"March 31, 2007","MONTRÉAL",344,NA,NA,81,4.24691358024691,1.24691358024691,6.04918032786885,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3853599.75",0.892671845331109
"875","2007","1060",4,3,"September 30, 2007","MONTRÉAL",456,NA,NA,90,5.06666666666667,1.52222222222222,6.76744186046512,0.0135135135135135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3853599.75",1.18330919032263
"876","2007","1060",5,2,"June 30, 2007","MONTRÉAL",5364,NA,NA,358,14.9832402234637,2.07262569832402,6.42679127725857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3853599.75",13.9194528440583
"877","2007","1265",2,1,"March 31, 2007","OTTAWA",293,NA,NA,147,1.99319727891156,0,6.01379310344828,0.761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"907573",3.22839044352355
"878","2007","1265",5,2,"June 30, 2007","OTTAWA",59,NA,NA,8,7.375,0,6.25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"907573",0.650085447671978
"879","2007","1400",2,1,"March 31, 2007","QUÉBEC",238,NA,NA,119,2,0,4.59649122807018,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"747165.313",3.1853727128256
"880","2007","1400",4,2,"December 31, 2007","QUÉBEC",3,NA,NA,1,3,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"747165.313",0.0401517568843563
"881","2007","1400",5,2,"June 30, 2007","QUÉBEC",747,NA,NA,74,10.0945945945946,2.12162162162162,5.40677966101695,1.02816901408451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"747165.313",9.99778746420473
"882","2007","1490",1,1,"June 30, 2007","REGINA",614,NA,NA,614,1,0,8.19902120717781,0.105785123966942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"205574.063",29.8675811062799
"883","2007","1490",2,1,"December 31, 2007","REGINA",6,NA,NA,3,2,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"205574.063",0.291865613416416
"884","2007","1490",2,3,"September 30, 2007","REGINA",14,NA,NA,7,2,0,9.14285714285714,4.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"205574.063",0.681019764638305
"885","2007","1700",1,3,"June 30, 2007","SASKATOON",16,NA,NA,16,1,0,8.125,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"250703.938",0.638202978686358
"886","2007","1700",5,2,"December 31, 2007","SASKATOON",51,NA,NA,1,51,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"250703.938",2.03427199456277
"887","2007","2270",4,1,"September 30, 2007","TORONTO",3924,NA,NA,666,5.89189189189189,0.0735735735735736,8.79326186830015,1.67374810318665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5490496.22",7.14689500323524
"888","2007","2270",4,3,"March 31, 2007","TORONTO",1386,NA,NA,204,6.79411764705882,0.122549019607843,9.2843137254902,1.24137931034483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5490496.22",2.52436199655557
"889","2007","2270",5,3,"September 30, 2007","TORONTO",7528,NA,NA,108,69.7037037037037,3.42592592592593,14.8785046728972,0.952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5490496.22",13.7109647258805
"890","2007","2410",1,3,"December 31, 2007","VANCOUVER",53,NA,NA,53,1,0,11.7735849056604,1.05660377358491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2248043.41",0.235760571901056
"891","2007","2410",2,1,"March 31, 2007","VANCOUVER",340,NA,NA,170,2,0,6.71176470588235,0.382352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2248043.41",1.51242631030866
"892","2007","2410",4,2,"December 31, 2007","VANCOUVER",126,NA,NA,7,18,0,4.42857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2248043.41",0.56048739734968
"893","2007","2410",4,3,"March 31, 2007","VANCOUVER",2821,NA,NA,513,5.4990253411306,0.440545808966862,9.79330708661417,1.79922027290448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2248043.41",12.5486900628845
"894","2007","2410",5,1,"March 31, 2007","VANCOUVER",246,NA,NA,123,2,2,8.51639344262295,0.536585365853659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2248043.41",1.09428491863509
"895","2007","2440",1,1,"June 30, 2007","VICTORIA",769,NA,NA,769,1,0,8.56914893617021,0.352405721716515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"343976.75",22.3561621534014
"896","2007","2440",1,2,"March 31, 2007","VICTORIA",3,NA,NA,3,1,0,12.6666666666667,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"343976.75",0.0872151969573525
"897","2007","2440",1,3,"March 31, 2007","VICTORIA",43,NA,NA,43,1,0,6.86046511627907,0.534883720930233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"343976.75",1.25008448972205
"898","2007","2440",2,1,"June 30, 2007","VICTORIA",72,NA,NA,36,2,0,7.58333333333333,0.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"343976.75",2.09316472697646
"899","2007","2440",2,2,"June 30, 2007","VICTORIA",23,NA,NA,20,1.15,0,5.11111111111111,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"343976.75",0.668649843339703
"900","2007","2440",4,3,"December 31, 2007","VICTORIA",194,NA,NA,48,4.04166666666667,0,10.2291666666667,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"343976.75",5.63991606990879
"901","2007","2440",5,2,"March 31, 2007","VICTORIA",64,NA,NA,5,12.8,2,9.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"343976.75",1.86059086842352
"902","2007","2440",5,3,"June 30, 2007","VICTORIA",909,NA,NA,26,34.9615384615385,4.07692307692308,14.6,3.26923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"343976.75",26.4262046780778
"903","2007","2680",2,3,"September 30, 2007","WINNIPEG",14,NA,NA,7,2,0,12.4285714285714,8.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"722117.7810000001",0.193874190171755
"904","2007","2680",5,2,"June 30, 2007","WINNIPEG",439,NA,NA,10,43.9,2,8.2,0.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"722117.7810000001",6.07934067752861
"905","2007","2680",5,3,"December 31, 2007","WINNIPEG",303,NA,NA,6,50.5,3,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"722117.7810000001",4.19599140157442
"906","2008","0140",5,2,"September 30, 2008","CALGARY",280,NA,NA,6,46.6666666666667,0.333333333333333,16.6666666666667,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1217803.5299999998",2.29922145159162
"907","2008","0340",1,2,"June 30, 2008","EDMONTON",7,NA,NA,7,1,0,8,31.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1160416.1300000001",0.0603231876826807
"908","2008","0340",2,2,"December 31, 2008","EDMONTON",26,NA,NA,13,2,0,13.4615384615385,1.15384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1160416.1300000001",0.224057554249957
"909","2008","0340",2,3,"March 31, 2008","EDMONTON",356,NA,NA,178,2,0,13.1286549707602,4.32743362831858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1160416.1300000001",3.06786497357633
"910","2008","0340",4,3,"December 31, 2008","EDMONTON",953,NA,NA,176,5.41477272727273,0.136363636363636,14.7426900584795,2.58461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1160416.1300000001",8.21257112308496
"911","2008","0340",5,3,"June 30, 2008","EDMONTON",2366,NA,NA,35,67.6,1.82857142857143,20.2,0.0526315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1160416.1300000001",20.3892374367461
"912","2008","0580",2,1,"September 30, 2008","HALIFAX",122,NA,NA,61,2,0,8.3728813559322,0.616666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"393132.594",3.10327868668147
"913","2008","0580",4,1,"September 30, 2008","HALIFAX",58,NA,NA,13,4.46153846153846,0,10.6153846153846,0.692307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"393132.594",1.47532921170103
"914","2008","0580",4,2,"June 30, 2008","HALIFAX",13,NA,NA,3,4.33333333333333,0,9.33333333333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"393132.594",0.330677237105403
"915","2008","0610",2,1,"June 30, 2008","HAMILTON",128,NA,NA,64,2,0,6.59677419354839,1.04761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"729596.125",1.75439528273262
"916","2008","0610",4,1,"March 31, 2008","HAMILTON",464,NA,NA,80,5.8,0,10.0526315789474,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"729596.125",6.35968289990575
"917","2008","0610",5,2,"March 31, 2008","HAMILTON",30,NA,NA,3,10,0,21.3333333333333,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"729596.125",0.411186394390458
"918","2008","1060",1,1,"June 30, 2008","MONTRÉAL",7364,NA,NA,7364,1,0,5.35816513761468,0.024281328495674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3901759.78",18.8735350590958
"919","2008","1060",4,2,"December 31, 2008","MONTRÉAL",56,NA,NA,8,7,1.75,7.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3901759.78",0.143524981437991
"920","2008","1060",5,1,"March 31, 2008","MONTRÉAL",448,NA,NA,222,2.01801801801802,0.653153153153153,5.5034965034965,0.00813008130081301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3901759.78",1.14819985150393
"921","2008","1060",5,4,"September 30, 2008","MONTRÉAL",949,NA,NA,19,49.9473684210526,0.842105263157895,10.9411764705882,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"3901759.78",2.43223584615453
"922","2008","1265",4,1,"December 31, 2008","OTTAWA",1926,NA,NA,394,4.88832487309645,0.0101522842639594,7.74744897959184,1.07360406091371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"921850",20.892769973423
"923","2008","1400",1,1,"March 31, 2008","QUÉBEC",1983,NA,NA,1983,1,0,4.42591093117409,0.346153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"757094.2189999999",26.1922486030764
"924","2008","1400",4,1,"June 30, 2008","QUÉBEC",164,NA,NA,39,4.20512820512821,1.23076923076923,4.70967741935484,0.821428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"757094.2189999999",2.16617688900884
"925","2008","1400",5,1,"June 30, 2008","QUÉBEC",188,NA,NA,94,2,1.61702127659574,5.296875,0.51063829787234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"757094.2189999999",2.48317838496136
"926","2008","1400",5,2,"June 30, 2008","QUÉBEC",1504,NA,NA,78,19.2820512820513,2.44871794871795,6.06896551724138,1.02816901408451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"757094.2189999999",19.8654270796909
"927","2008","1400",5,4,"September 30, 2008","QUÉBEC",201,NA,NA,6,33.5,3.16666666666667,8.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"757094.2189999999",2.6548875286023
"928","2008","1490",2,1,"March 31, 2008","REGINA",4,NA,NA,2,2,0,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"209950.406",0.190521184321977
"929","2008","1490",5,1,"December 31, 2008","REGINA",1,NA,NA,1,1,0,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"209950.406",0.0476302960804944
"930","2008","1490",5,2,"June 30, 2008","REGINA",32,NA,NA,2,16,0,17.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"209950.406",1.52416947457582
"931","2008","1490",5,3,"September 30, 2008","REGINA",108,NA,NA,4,27,1.5,13.75,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"209950.406",5.14407197669339
"932","2008","1700",2,3,"June 30, 2008","SASKATOON",24,NA,NA,12,2,0,11.9166666666667,-0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"257128.938",0.933383857401535
"933","2008","1700",4,3,"March 31, 2008","SASKATOON",318,NA,NA,73,4.35616438356164,0.191780821917808,11.7083333333333,1.65277777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"257128.938",12.3673361105703
"934","2008","1700",5,3,"March 31, 2008","SASKATOON",295,NA,NA,8,36.875,1.5,18.2857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"257128.938",11.4728432472272
"935","2008","2270",1,3,"September 30, 2008","TORONTO",21,NA,NA,21,1,0,11.3809523809524,1.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5576892.340000001",0.037655379949472
"936","2008","2270",2,1,"September 30, 2008","TORONTO",2182,NA,NA,1091,2,0,7.74976744186046,1.50740740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5576892.340000001",3.91257328808323
"937","2008","2270",2,2,"December 31, 2008","TORONTO",4,NA,NA,2,2,0,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5576892.340000001",0.00717245332370895
"938","2008","2270",4,2,"December 31, 2008","TORONTO",4,NA,NA,1,4,0,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5576892.340000001",0.00717245332370895
"939","2008","2270",4,3,"June 30, 2008","TORONTO",1137,NA,NA,204,5.57352941176471,0,8.8989898989899,0.954081632653061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5576892.340000001",2.03876985726427
"940","2008","2410",1,2,"June 30, 2008","VANCOUVER",21,NA,NA,21,1,0,11,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2295908.66",0.0914670533974988
"941","2008","2410",1,3,"March 31, 2008","VANCOUVER",83,NA,NA,83,1,0,11.8780487804878,3.08433734939759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2295908.66",0.361512639618686
"942","2008","2410",4,1,"September 30, 2008","VANCOUVER",10,NA,NA,3,3.33333333333333,0,10.6666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2295908.66",0.0435557397130947
"943","2008","2410",5,1,"March 31, 2008","VANCOUVER",406,NA,NA,203,2,1.99507389162562,8.65346534653465,0.487684729064039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2295908.66",1.76836303235164
"944","2008","2440",1,1,"March 31, 2008","VICTORIA",731,NA,NA,731,1,0,8.93846153846154,0.440492476060192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"347660",21.0262900535005
"945","2008","2440",1,3,"June 30, 2008","VICTORIA",28,NA,NA,28,1,0,8.78571428571429,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"347660",0.805384571132716
"946","2008","2680",1,3,"March 31, 2008","WINNIPEG",35,NA,NA,35,1,0,5.84848484848485,2.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"728616.406",0.480362502295893
"947","2008","2680",4,3,"March 31, 2008","WINNIPEG",75,NA,NA,14,5.35714285714286,0,13.5714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"728616.406",1.02934821920548
"948","2008","2680",5,2,"December 31, 2008","WINNIPEG",1064,NA,NA,16,66.5,0.6875,11.75,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"728616.406",14.6030200697951
"949","2009","0140",1,1,"September 30, 2009","CALGARY",4291,NA,NA,4291,1,0,6.9987721021611,0.659257507685032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1237706.53",34.6689614702122
"950","2009","0140",2,1,"March 31, 2009","CALGARY",848,NA,NA,424,2,0,10.4105793450882,0.708830548926014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1237706.53",6.85138180534605
"951","2009","0140",2,2,"December 31, 2009","CALGARY",12,NA,NA,6,2,0,25,9.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1237706.53",0.0969535161133876
"952","2009","0340",1,3,"June 30, 2009","EDMONTON",3,NA,NA,3,1,0,10.6666666666667,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1181277.91",0.0253962253471751
"953","2009","0340",2,1,"December 31, 2009","EDMONTON",792,NA,NA,396,2,0,9.13010204081633,1.66243654822335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1181277.91",6.70460349165422
"954","2009","0340",2,2,"March 31, 2009","EDMONTON",14,NA,NA,7,2,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1181277.91",0.118515718286817
"955","2009","0340",2,3,"December 31, 2009","EDMONTON",254,NA,NA,127,2,0,17.6465517241379,6.17525773195876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1181277.91",2.15021374606082
"956","2009","0340",4,2,"December 31, 2009","EDMONTON",37,NA,NA,4,9.25,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1181277.91",0.313220112615159
"957","2009","0340",4,3,"June 30, 2009","EDMONTON",572,NA,NA,109,5.24770642201835,0,15.7884615384615,1.83870967741935,9,NA,72,137,NA,218,7.45412844036697,80.2354931192661,334930.04587156,222950,770000,4,"1181277.91",4.84221363286138
"958","2009","0340",5,2,"March 31, 2009","EDMONTON",360,NA,NA,8,45,0,17.875,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1181277.91",3.04754704166101
