"","ref_yy","CSDuid","date_pbi","metcode","metro","municipality","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","ref_qq","population","comp_per_10kpop"
"2367","1996","2422035","September 30, 1996","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",33,NA,NA,33,1,0,4.78260869565217,0.303030303030303,4,"693506.376",0.475842777255158
"2368","1996","2422040","September 30, 1996","1400","QUÉBEC","LAC-BEAUPORT MÉ",51,NA,NA,51,1,0,4.36111111111111,0.274509803921569,4,"693506.376",0.735393383030699
"2369","1996","2422045","September 30, 1996","1400","QUÉBEC","BOISCHATEL MÉ",16,NA,NA,15,1.06666666666667,0,7.09090909090909,0.133333333333333,4,"693506.376",0.230711649578259
"2370","1996","2423005","September 30, 1996","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",181,NA,NA,154,1.17532467532468,0,4.7,0.038961038961039,4,"693506.376",2.60992553585405
"2371","1996","2423010","December 31, 1996","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",9,NA,NA,4,2.25,0,3.66666666666667,0.5,4,"693506.376",0.12977530288777
"2372","1996","2423015","June 30, 1996","1400","QUÉBEC","LAC-SAINT-JOSEPH V",15,NA,NA,15,1,0,18.4666666666667,0.6,4,"693506.376",0.216292171479617
"2373","1996","2423020","June 30, 1996","1400","QUÉBEC","SHANNON V",7,NA,NA,6,1.16666666666667,0,5.33333333333333,1,4,"693506.376",0.100936346690488
"2374","1996","2423025","September 30, 1996","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",518,NA,NA,96,5.39583333333333,0,5.32786885245902,0.385416666666667,4,"693506.376",7.46928965509612
"2375","1996","2423030","September 30, 1996","1400","QUÉBEC","LAC-DELAGE V",265,NA,NA,65,4.07692307692308,0,7.5,0.338461538461538,4,"693506.376",3.82116169613991
"2376","1996","2423035","September 30, 1996","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",90,NA,NA,64,1.40625,0,4.81081081081081,0.15625,4,"693506.376",1.2977530288777
"2377","1996","2423040","September 30, 1996","1400","QUÉBEC","LAC-BEAUPORT MÉ",20,NA,NA,20,1,0,3.91666666666667,0.2,4,"693506.376",0.288389561972823
"2378","1996","2423045","September 30, 1996","1400","QUÉBEC","BOISCHATEL MÉ",19,NA,NA,17,1.11764705882353,0,5.54545454545455,0.176470588235294,4,"693506.376",0.273970083874182
"2379","1996","2423050","September 30, 1996","1400",NA,NA,67,NA,NA,61,1.09836065573771,0,4.91891891891892,0.0983606557377049,4,"693506.376",0.966105032608958
"2380","1996","2423055","September 30, 1996","1400",NA,NA,36,NA,NA,26,1.38461538461538,0,7.95,0.346153846153846,4,"693506.376",0.519101211551082
"2381","1996","2423060","September 30, 1996","1400",NA,NA,197,NA,NA,62,3.17741935483871,0,4.93181818181818,0.564516129032258,4,"693506.376",2.84063718543231
"2382","1996","2423065","September 30, 1996","1400",NA,NA,17,NA,NA,9,1.88888888888889,0,9.42857142857143,0.111111111111111,4,"693506.376",0.2451311276769
"2383","1996","2423070","September 30, 1996","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",82,NA,NA,61,1.34426229508197,0,4.79411764705882,0.442622950819672,4,"693506.376",1.18239720408857
"2384","1996","2423802","September 30, 1996","1400",NA,NA,19,NA,NA,19,1,0,7.3,0.526315789473684,4,"693506.376",0.273970083874182
"2385","1996","2424010","September 30, 1996","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",27,NA,NA,23,1.17391304347826,0,5.13333333333333,0.0434782608695652,4,"693506.376",0.389325908663311
"2386","1996","2424015","December 31, 1996","1400","QUÉBEC","LAC-SAINT-JOSEPH V",7,NA,NA,7,1,0,6.75,0,4,"693506.376",0.100936346690488
"2387","1996","2424020","September 30, 1996","1400","QUÉBEC","SHANNON V",151,NA,NA,76,1.98684210526316,0,5.09090909090909,0.315789473684211,4,"693506.376",2.17734119289481
"2388","1996","2425005","September 30, 1996","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",24,NA,NA,24,1,0,5,0.0416666666666667,4,"693506.376",0.346067474367388
"2389","1996","2425010","June 30, 1996","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",66,NA,NA,52,1.26923076923077,0,5.1875,0.153846153846154,4,"693506.376",0.951685554510316
"2390","1996","2425015","June 30, 1996","1400","QUÉBEC","LAC-SAINT-JOSEPH V",11,NA,NA,11,1,0,4.5,0.272727272727273,4,"693506.376",0.158614259085053
"2391","1996","2425020","September 30, 1996","1400","QUÉBEC","SHANNON V",124,NA,NA,89,1.39325842696629,0,5.5,0.0674157303370786,4,"693506.376",1.7880152842315
"2392","1996","2425025","September 30, 1996","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",22,NA,NA,11,2,0,3.5,0.0909090909090909,4,"693506.376",0.317228518170105
"2393","1996","2425030","September 30, 1996","1400","QUÉBEC","LAC-DELAGE V",10,NA,NA,10,1,0,7.16666666666667,0,4,"693506.376",0.144194780986412
"2394","1996","2425035","September 30, 1996","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",19,NA,NA,18,1.05555555555556,0,3.36363636363636,0.0555555555555556,4,"693506.376",0.273970083874182
"2395","1996","2425040","September 30, 1996","1400","QUÉBEC","LAC-BEAUPORT MÉ",15,NA,NA,15,1,0,7.7,0.333333333333333,4,"693506.376",0.216292171479617
"2396","1996","2425045","June 30, 1996","1400","QUÉBEC","BOISCHATEL MÉ",72,NA,NA,43,1.67441860465116,0,4.89285714285714,0.162790697674419,4,"693506.376",1.03820242310216
"2397","1996","2455055","September 30, 1996","1060","MONTRÉAL","LÉRY V",2,NA,NA,1,2,0,NA,NA,4,"3516176.5300000003",0.00568799655801127
"2398","1996","2455060","December 31, 1996","1060","MONTRÉAL","L'ÎLE-PERROT V",9,NA,NA,9,1,0,4.75,0.444444444444444,4,"3516176.5300000003",0.0255959845110507
"2399","1996","2455065","September 30, 1996","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",18,NA,NA,18,1,0,NA,0.235294117647059,4,"3516176.5300000003",0.0511919690221014
"2400","1996","2457005","September 30, 1996","1060","MONTRÉAL","MIRABEL V",56,NA,NA,45,1.24444444444444,0.177777777777778,4.47058823529412,0.108108108108108,4,"3516176.5300000003",0.159263903624315
"2401","1996","2457010","September 30, 1996","1060","MONTRÉAL","DEUX-MONTAGNES V",15,NA,NA,15,1,0,4.55555555555556,-0.214285714285714,4,"3516176.5300000003",0.0426599741850845
"2402","1996","2457015","June 30, 1996","1060","MONTRÉAL","SAINT-AMABLE MÉ",61,NA,NA,34,1.79411764705882,0.470588235294118,4.22222222222222,-0.333333333333333,4,"3516176.5300000003",0.173483895019344
"2403","1996","2457020","September 30, 1996","1060","MONTRÉAL","POINTE-CALUMET MÉ",64,NA,NA,59,1.08474576271186,0,3.46666666666667,-0.220338983050847,4,"3516176.5300000003",0.182015889856361
"2404","1996","2457025","September 30, 1996","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",29,NA,NA,24,1.20833333333333,0,5.25,0.227272727272727,4,"3516176.5300000003",0.0824759500911634
"2405","1996","2457030","September 30, 1996","1060","MONTRÉAL","BOIS-DES-FILION V",43,NA,NA,40,1.075,0.05,8.64285714285714,-0.0769230769230769,4,"3516176.5300000003",0.122291925997242
"2406","1996","2457035","September 30, 1996","1060","MONTRÉAL","SAINT-CONSTANT V",94,NA,NA,63,1.49206349206349,0.301587301587302,4.42424242424242,-0.0925925925925926,4,"3516176.5300000003",0.26733583822653
"2407","1996","2457040","September 30, 1996","1060","MONTRÉAL","BELOEIL V",33,NA,NA,14,2.35714285714286,0.428571428571429,4.11111111111111,0,4,"3516176.5300000003",0.0938519432071859
"2408","1996","2457045","September 30, 1996","1060","MONTRÉAL","MERCIER V",5,NA,NA,5,1,0,4,0.8,4,"3516176.5300000003",0.0142199913950282
"2409","1996","2458005","September 30, 1996","1060","MONTRÉAL","MIRABEL V",71,NA,NA,36,1.97222222222222,0.472222222222222,7.36363636363636,-0.15625,4,"3516176.5300000003",0.2019238778094
"2410","1996","2458010","December 31, 1996","1060","MONTRÉAL","DEUX-MONTAGNES V",30,NA,NA,9,3.33333333333333,1,8.8,4,4,"3516176.5300000003",0.085319948370169
"2411","1996","2458015","September 30, 1996","1060","MONTRÉAL","SAINT-AMABLE MÉ",13,NA,NA,11,1.18181818181818,0.181818181818182,3.8,0.0909090909090909,4,"3516176.5300000003",0.0369719776270732
"2412","1996","2458020","September 30, 1996","1060","MONTRÉAL","POINTE-CALUMET MÉ",181,NA,NA,92,1.96739130434783,0.271739130434783,6.80645161290323,0.303370786516854,4,"3516176.5300000003",0.51476368850002
"2413","1996","2458030","September 30, 1996","1060","MONTRÉAL","BOIS-DES-FILION V",208,NA,NA,122,1.70491803278689,0.442622950819672,5.28947368421053,0.134328358208955,4,"3516176.5300000003",0.591551642033172
"2414","1996","2459005","September 30, 1996","1060","MONTRÉAL","MIRABEL V",140,NA,NA,76,1.84210526315789,0.697368421052632,5.61111111111111,0.963636363636364,4,"3516176.5300000003",0.398159759060789
"2415","1996","2459010","September 30, 1996","1060","MONTRÉAL","DEUX-MONTAGNES V",204,NA,NA,141,1.4468085106383,0.347517730496454,4.71428571428571,0.264705882352941,4,"3516176.5300000003",0.580175648917149
"2416","1996","2459015","June 30, 1996","1060","MONTRÉAL","SAINT-AMABLE MÉ",96,NA,NA,78,1.23076923076923,0,4.14285714285714,0.215384615384615,4,"3516176.5300000003",0.273023834784541
"2417","1996","2459020","June 30, 1996","1060","MONTRÉAL","POINTE-CALUMET MÉ",144,NA,NA,102,1.41176470588235,0.0196078431372549,4.53333333333333,-0.208333333333333,4,"3516176.5300000003",0.409535752176811
"2418","1996","2460010","September 30, 1996","1060","MONTRÉAL","DEUX-MONTAGNES V",80,NA,NA,51,1.56862745098039,0,6,0.156862745098039,4,"3516176.5300000003",0.227519862320451
"2419","1996","2460015","September 30, 1996","1060","MONTRÉAL","SAINT-AMABLE MÉ",149,NA,NA,119,1.25210084033613,0,4.2,0.126050420168067,4,"3516176.5300000003",0.423755743571839
"2420","1996","2460020","September 30, 1996","1060","MONTRÉAL","POINTE-CALUMET MÉ",17,NA,NA,11,1.54545454545455,0,14.75,0.272727272727273,4,"3516176.5300000003",0.0483479707430958
"2421","1996","2464005","June 30, 1996","1060","MONTRÉAL","MIRABEL V",172,NA,NA,122,1.40983606557377,0.040983606557377,3.50980392156863,0.122950819672131,4,"3516176.5300000003",0.489167703988969
"2422","1996","2464010","September 30, 1996","1060","MONTRÉAL","DEUX-MONTAGNES V",198,NA,NA,142,1.3943661971831,0.0211267605633803,4.88636363636364,0.133802816901408,4,"3516176.5300000003",0.563111659243115
"2423","1996","2464015","June 30, 1996","1060","MONTRÉAL","SAINT-AMABLE MÉ",97,NA,NA,76,1.27631578947368,0,3.95,0.144736842105263,4,"3516176.5300000003",0.275867833063546
"2424","1996","2464020","June 30, 1996","1060","MONTRÉAL","POINTE-CALUMET MÉ",111,NA,NA,89,1.24719101123595,0,4.81967213114754,0.0224719101123595,4,"3516176.5300000003",0.315683808969625
"2425","1996","2465005","September 30, 1996","1060","MONTRÉAL","MIRABEL V",1081,NA,NA,766,1.411227154047,0.0156657963446475,8.20143884892086,0.245085190039318,4,"3516176.5300000003",3.07436213960509
"2426","1996","2466010","June 30, 1996","1060","MONTRÉAL","DEUX-MONTAGNES V",17,NA,NA,6,2.83333333333333,0.666666666666667,59,1.5,4,"3516176.5300000003",0.0483479707430958
"2427","1996","2466015","December 31, 1996","1060","MONTRÉAL","SAINT-AMABLE MÉ",2,NA,NA,2,1,0,4.5,4,4,"3516176.5300000003",0.00568799655801127
"2428","1996","2466020","September 30, 1996","1060","MONTRÉAL","POINTE-CALUMET MÉ",10,NA,NA,3,3.33333333333333,1,6.5,2.5,4,"3516176.5300000003",0.0284399827900563
"2429","1996","2466025","September 30, 1996","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",876,NA,NA,176,4.97727272727273,1.25568181818182,6.44791666666667,1.796875,4,"3516176.5300000003",2.49134249240893
"2430","1996","2466030","March 31, 1996","1060","MONTRÉAL","BOIS-DES-FILION V",2,NA,NA,2,1,0,9,1,4,"3516176.5300000003",0.00568799655801127
"2431","1996","2466035","September 30, 1996","1060","MONTRÉAL","SAINT-CONSTANT V",107,NA,NA,17,6.29411764705882,1.70588235294118,10,1.16666666666667,4,"3516176.5300000003",0.304307815853603
"2432","1996","2466040","September 30, 1996","1060","MONTRÉAL","BELOEIL V",183,NA,NA,28,6.53571428571429,1.60714285714286,8.45454545454546,1,4,"3516176.5300000003",0.520451685058031
"2433","1996","2466050","June 30, 1996","1060","MONTRÉAL","CHÂTEAUGUAY V",12,NA,NA,2,6,1,22,0,4,"3516176.5300000003",0.0341279793480676
"2434","1996","2466060","December 31, 1996","1060","MONTRÉAL","L'ÎLE-PERROT V",2,NA,NA,2,1,0,10.5,1,4,"3516176.5300000003",0.00568799655801127
"2435","1996","2466065","March 31, 1996","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",1,NA,NA,1,1,0,3,1,4,"3516176.5300000003",0.00284399827900563
"2436","1996","2466075","September 30, 1996","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",68,NA,NA,27,2.51851851851852,0.814814814814815,4.7,0.352941176470588,4,"3516176.5300000003",0.193391882972383
"2437","1996","2466080","September 30, 1996","1060",NA,NA,30,NA,NA,10,3,0.9,4.75,0.666666666666667,4,"3516176.5300000003",0.085319948370169
"2438","1996","2466085","June 30, 1996","1060",NA,NA,4,NA,NA,4,1,0,6.75,0.25,4,"3516176.5300000003",0.0113759931160225
"2439","1996","2466095","September 30, 1996","1060","MONTRÉAL","L'ÎLE-CADIEUX V",43,NA,NA,42,1.02380952380952,0,4.2,1.43243243243243,4,"3516176.5300000003",0.122291925997242
"2440","1996","2466100","September 30, 1996","1060","MONTRÉAL","HUDSON V",27,NA,NA,27,1,0,4.85714285714286,0.3125,4,"3516176.5300000003",0.0767879535331521
"2441","1996","2466105","September 30, 1996","1060","MONTRÉAL","SAINT-LAZARE V",8,NA,NA,8,1,0,16.6666666666667,1.125,4,"3516176.5300000003",0.0227519862320451
"2442","1996","2466115","September 30, 1996","1060",NA,NA,29,NA,NA,27,1.07407407407407,0.0740740740740741,4.28571428571429,0.7,4,"3516176.5300000003",0.0824759500911634
"2443","1996","2466125","September 30, 1996","1060",NA,NA,5,NA,NA,2,2.5,1,14.5,1,4,"3516176.5300000003",0.0142199913950282
"2444","1996","2466130","September 30, 1996","1060",NA,NA,72,NA,NA,58,1.24137931034483,0.120689655172414,5.33333333333333,1.12,4,"3516176.5300000003",0.204767876088406
"2445","1996","2466140","September 30, 1996","1060",NA,NA,16,NA,NA,12,1.33333333333333,0.166666666666667,7.72727272727273,1.75,4,"3516176.5300000003",0.0455039724640901
"2446","1996","2466145","December 31, 1996","1060",NA,NA,1,NA,NA,1,1,0,NA,0,4,"3516176.5300000003",0.00284399827900563
"2447","1996","2466150","September 30, 1996","1060",NA,NA,74,NA,NA,70,1.05714285714286,0,4.57142857142857,0.431372549019608,4,"3516176.5300000003",0.210455872646417
"2448","1996","2467005","September 30, 1996","1060","MONTRÉAL","MIRABEL V",17,NA,NA,17,1,0,6.5,-0.2,4,"3516176.5300000003",0.0483479707430958
"2449","1996","2467010","September 30, 1996","1060","MONTRÉAL","DEUX-MONTAGNES V",11,NA,NA,11,1,0,7.33333333333333,0.3,4,"3516176.5300000003",0.031283981069062
"2450","1996","2467015","September 30, 1996","1060","MONTRÉAL","SAINT-AMABLE MÉ",108,NA,NA,85,1.27058823529412,0.0941176470588235,5.27272727272727,-0.0952380952380952,4,"3516176.5300000003",0.307151814132608
"2451","1996","2467020","September 30, 1996","1060","MONTRÉAL","POINTE-CALUMET MÉ",82,NA,NA,39,2.1025641025641,0.487179487179487,5.26315789473684,0.454545454545455,4,"3516176.5300000003",0.233207858878462
"2452","1996","2467025","September 30, 1996","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",62,NA,NA,26,2.38461538461538,0.192307692307692,4,-0.125,4,"3516176.5300000003",0.176327893298349
"2453","1996","2467030","September 30, 1996","1060","MONTRÉAL","BOIS-DES-FILION V",155,NA,NA,113,1.3716814159292,0.079646017699115,4.42307692307692,-0.217821782178218,4,"3516176.5300000003",0.440819733245873
"2454","1996","2467035","September 30, 1996","1060","MONTRÉAL","SAINT-CONSTANT V",59,NA,NA,55,1.07272727272727,0.0363636363636364,5.33333333333333,0.0555555555555556,4,"3516176.5300000003",0.167795898461332
"2455","1996","2467040","September 30, 1996","1060","MONTRÉAL","BELOEIL V",8,NA,NA,8,1,0,4.8,-0.375,4,"3516176.5300000003",0.0227519862320451
"2456","1996","2467045","September 30, 1996","1060","MONTRÉAL","MERCIER V",33,NA,NA,29,1.13793103448276,0.0689655172413793,4.90909090909091,0.48,4,"3516176.5300000003",0.0938519432071859
"2457","1996","2467050","September 30, 1996","1060","MONTRÉAL","CHÂTEAUGUAY V",58,NA,NA,49,1.18367346938776,0.102040816326531,5.10526315789474,0.4,4,"3516176.5300000003",0.164951900182327
"2458","1996","2470025","September 30, 1996","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",6,NA,NA,6,1,0,3.66666666666667,0.666666666666667,4,"3516176.5300000003",0.0170639896740338
"2459","1996","2470060","September 30, 1996","1060","MONTRÉAL","L'ÎLE-PERROT V",7,NA,NA,7,1,0,3,1.14285714285714,4,"3516176.5300000003",0.0199079879530394
"2460","1996","2471055","September 30, 1996","1060","MONTRÉAL","LÉRY V",1,NA,NA,1,1,0,NA,1,4,"3516176.5300000003",0.00284399827900563
"2461","1996","2471060","September 30, 1996","1060","MONTRÉAL","L'ÎLE-PERROT V",36,NA,NA,15,2.4,0.533333333333333,6.33333333333333,0.461538461538462,4,"3516176.5300000003",0.102383938044203
"2462","1996","2471065","June 30, 1996","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",80,NA,NA,80,1,0,5,0.220338983050847,4,"3516176.5300000003",0.227519862320451
"2463","1996","2471070","June 30, 1996","1060","MONTRÉAL","PINCOURT V",29,NA,NA,21,1.38095238095238,0.19047619047619,6.83333333333333,0.421052631578947,4,"3516176.5300000003",0.0824759500911634
"2464","1996","2471075","September 30, 1996","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",15,NA,NA,12,1.25,0.166666666666667,3.75,0.666666666666667,4,"3516176.5300000003",0.0426599741850845
"2465","1996","2471085","September 30, 1996","1060",NA,NA,70,NA,NA,51,1.37254901960784,0.176470588235294,9.47368421052632,0.547619047619048,4,"3516176.5300000003",0.199079879530394
"2466","1996","2471090","September 30, 1996","1060","MONTRÉAL","VAUDREUIL-SUR-LE-LAC VL",3,NA,NA,3,1,0,NA,0.666666666666667,4,"3516176.5300000003",0.0085319948370169
"2467","1996","2471100","September 30, 1996","1060","MONTRÉAL","HUDSON V",4,NA,NA,4,1,0,4,0.75,4,"3516176.5300000003",0.0113759931160225
"2468","1996","2471105","June 30, 1996","1060","MONTRÉAL","SAINT-LAZARE V",67,NA,NA,67,1,0,4.15151515151515,0.651515151515151,4,"3516176.5300000003",0.190547884693377
"2469","1996","2472005","September 30, 1996","1060","MONTRÉAL","MIRABEL V",144,NA,NA,73,1.97260273972603,0.0273972602739726,4.04166666666667,0.194444444444444,4,"3516176.5300000003",0.409535752176811
"2470","1996","2472010","December 31, 1996","1060","MONTRÉAL","DEUX-MONTAGNES V",41,NA,NA,27,1.51851851851852,0,9.66666666666667,0.518518518518518,4,"3516176.5300000003",0.116603929439231
"2471","1996","2472015","June 30, 1996","1060","MONTRÉAL","SAINT-AMABLE MÉ",47,NA,NA,47,1,0,4.16666666666667,0.212765957446809,4,"3516176.5300000003",0.133667919113265
"2472","1996","2472020","September 30, 1996","1060","MONTRÉAL","POINTE-CALUMET MÉ",4,NA,NA,4,1,0,3.25,0,4,"3516176.5300000003",0.0113759931160225
"2473","1996","2472025","September 30, 1996","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",8,NA,NA,8,1,0,7,0,4,"3516176.5300000003",0.0227519862320451
"2474","1996","2472030","December 31, 1996","1060","MONTRÉAL","BOIS-DES-FILION V",4,NA,NA,4,1,0,4.5,0,4,"3516176.5300000003",0.0113759931160225
"2475","1996","2472035","September 30, 1996","1060","MONTRÉAL","SAINT-CONSTANT V",5,NA,NA,5,1,0,4,0.2,4,"3516176.5300000003",0.0142199913950282
"2476","1996","2472045","June 30, 1996","1060","MONTRÉAL","MERCIER V",5,NA,NA,5,1,0,5,0.6,4,"3516176.5300000003",0.0142199913950282
"2477","1996","2473005","September 30, 1996","1060","MONTRÉAL","MIRABEL V",126,NA,NA,78,1.61538461538462,0,3.53571428571429,0.217948717948718,4,"3516176.5300000003",0.35834378315471
"2478","1996","2473010","September 30, 1996","1060","MONTRÉAL","DEUX-MONTAGNES V",14,NA,NA,12,1.16666666666667,0,3.75,0.416666666666667,4,"3516176.5300000003",0.0398159759060789
"2479","1996","2473015","September 30, 1996","1060","MONTRÉAL","SAINT-AMABLE MÉ",340,NA,NA,317,1.07255520504732,0.00630914826498423,5.18947368421053,0.0788643533123028,4,"3516176.5300000003",0.966959414861915
"2480","1996","2473020","September 30, 1996","1060","MONTRÉAL","POINTE-CALUMET MÉ",83,NA,NA,70,1.18571428571429,0,4.6969696969697,0.0571428571428571,4,"3516176.5300000003",0.236051857157468
"2481","1996","2473025","September 30, 1996","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",55,NA,NA,55,1,0,4.26666666666667,0.254545454545455,4,"3516176.5300000003",0.15641990534531
"2482","1996","2473030","September 30, 1996","1060","MONTRÉAL","BOIS-DES-FILION V",46,NA,NA,26,1.76923076923077,0,3.875,0.0769230769230769,4,"3516176.5300000003",0.130823920834259
"2483","1996","2473035","September 30, 1996","1060","MONTRÉAL","SAINT-CONSTANT V",30,NA,NA,26,1.15384615384615,0,4.30769230769231,0.307692307692308,4,"3516176.5300000003",0.085319948370169
"2484","1996","2474005","September 30, 1996","1060","MONTRÉAL","MIRABEL V",250,NA,NA,222,1.12612612612613,0.0990990990990991,4.625,0.117647058823529,4,"3516176.5300000003",0.710999569751408
"2485","1996","3502037","September 30, 1996","1265",NA,NA,38,NA,NA,38,1,0,8.56,0.131578947368421,4,"785571.60394019",0.483724205526313
"2486","1996","3502039","June 30, 1996","1265",NA,NA,41,NA,NA,35,1.17142857142857,0,3.7,0.371428571428571,4,"785571.60394019",0.52191295859418
"2487","1996","3506001","September 30, 1996","1265",NA,NA,86,NA,NA,86,1,0,6.82608695652174,0.162790697674419,4,"785571.60394019",1.09474425461218
"2488","1996","3506004","September 30, 1996","1265",NA,NA,277,NA,NA,132,2.09848484848485,0.143939393939394,4.45454545454545,0.227272727272727,4,"785571.60394019",3.5260948665997
"2489","1996","3506006","September 30, 1996","1265",NA,NA,439,NA,NA,229,1.91703056768559,0.0262008733624454,4.23622047244094,2.31441048034934,4,"785571.60394019",5.58828753226451
"2490","1996","3506009","September 30, 1996","1265",NA,NA,5,NA,NA,2,2.5,0,6,0,4,"785571.60394019",0.063647921779778
"2491","1996","3506011","December 31, 1996","1265",NA,NA,1,NA,NA,1,1,0,13,0,4,"785571.60394019",0.0127295843559556
"2492","1996","3506012","September 30, 1996","1265",NA,NA,436,NA,NA,263,1.65779467680608,0,4.00709219858156,0.193916349809886,4,"785571.60394019",5.55009877919665
"2493","1996","3506014","June 30, 1996","1265",NA,NA,678,NA,NA,169,4.01183431952663,0.136094674556213,4.34343434343434,0.325443786982249,4,"785571.60394019",8.6306581933379
"2494","1996","3506018","June 30, 1996","1265",NA,NA,29,NA,NA,29,1,0,7.57142857142857,0.344827586206897,4,"785571.60394019",0.369157946322713
"2495","1996","3506027","September 30, 1996","1265",NA,NA,234,NA,NA,216,1.08333333333333,0,3.54736842105263,0.384259259259259,4,"785571.60394019",2.97872273929361
"2496","1996","3506030","September 30, 1996","1265","OTTAWA","MISSISSIPPI MILLS T",310,NA,NA,191,1.62303664921466,0,4.1404958677686,1.3979057591623,4,"785571.60394019",3.94617115034624
"2497","1996","3506042","September 30, 1996","1265",NA,NA,70,NA,NA,70,1,0,9.16393442622951,0.6,4,"785571.60394019",0.891070904916893
"2498","1996","3518001","June 30, 1996","2270","TORONTO","PICKERING CY",627,NA,NA,402,1.55970149253731,0.00746268656716418,5.51147540983607,3.6225,4,"4475011.36",1.40111376164194
"2499","1996","3518005","March 31, 1996","2270","TORONTO","AJAX T",581,NA,NA,371,1.56603773584906,0,6.87774294670846,0.572237960339943,4,"4475011.36",1.29832072649755
"2500","1996","3518029","June 30, 1996","2270","TORONTO","UXBRIDGE TP",129,NA,NA,129,1,0,7.5625,0.317829457364341,4,"4475011.36",0.288267424644035
"2501","1996","3519028","June 30, 1996","2270","TORONTO","VAUGHAN CY",1705,NA,NA,1046,1.63001912045889,0,7.160751565762,1.8623676612127,4,"4475011.36",3.8100461939386
"2502","1996","3519036","June 30, 1996","2270","TORONTO","MARKHAM CY",1068,NA,NA,918,1.16339869281046,0.00544662309368192,7.11391018619934,1.23522975929978,4,"4475011.36",2.38658612030875
"2503","1996","3519038","June 30, 1996","2270","TORONTO","RICHMOND HILL T",482,NA,NA,420,1.14761904761905,0,7.6575,0.802380952380952,4,"4475011.36",1.07709223781725
"2504","1996","3519044","June 30, 1996","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",75,NA,NA,75,1,0,6.61111111111111,1.41333333333333,4,"4475011.36",0.167597339909323
"2505","1996","3519046","June 30, 1996","2270","TORONTO","AURORA T",483,NA,NA,325,1.48615384615385,0.0307692307692308,6.1043771043771,1.29846153846154,4,"4475011.36",1.07932686901604
"2506","1996","3519048","June 30, 1996","2270","TORONTO","NEWMARKET T",591,NA,NA,432,1.36805555555556,0,6.78651685393258,7.9238845144357,4,"4475011.36",1.32066703848546
"2507","1996","3519049","June 30, 1996","2270","TORONTO","KING TP",18,NA,NA,18,1,0,8,0.166666666666667,4,"4475011.36",0.0402233615782374
"2508","1996","3519054","June 30, 1996","2270","TORONTO","EAST GWILLIMBURY T",44,NA,NA,44,1,0,4.85365853658537,1.20454545454545,4,"4475011.36",0.0983237727468026
"2509","1996","3519070","June 30, 1996","2270","TORONTO","GEORGINA T",97,NA,NA,88,1.10227272727273,0.0227272727272727,4.77011494252874,0.670454545454545,4,"4475011.36",0.216759226282724
"2510","1996","3520001","June 30, 1996","2270","TORONTO","PICKERING CY",1745,NA,NA,297,5.87542087542088,0.279461279461279,6.44781144781145,3.78787878787879,4,"4475011.36",3.89943144189024
"2511","1996","3520004","June 30, 1996","2270",NA,NA,1165,NA,NA,140,8.32142857142857,0.0785714285714286,8.39705882352941,1.69918699186992,4,"4475011.36",2.60334534659148
"2512","1996","3520006","March 31, 1996","2270",NA,NA,26,NA,NA,26,1,0,5.79166666666667,0.653846153846154,4,"4475011.36",0.0581004111685652
"2513","1996","3520008","June 30, 1996","2270",NA,NA,2212,NA,NA,389,5.68637532133676,0.154241645244216,8.46632124352332,0.877984084880637,4,"4475011.36",4.94300421172562
"2514","1996","3520014","March 31, 1996","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",468,NA,NA,28,16.7142857142857,0.785714285714286,10.5555555555556,3.85714285714286,4,"4475011.36",1.04580740103417
"2515","1996","3520019","June 30, 1996","2270",NA,NA,174,NA,NA,145,1.2,0.0275862068965517,6.02205882352941,0.743055555555556,4,"4475011.36",0.388825828589628
