"ref_yy","metcode","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","reference_period_qq","ref_qq","population","comp_per_10kpop"
"2001","2410","June 30, 2001","VANCOUVER",8004,NA,NA,3886,2.05970149253731,0.178332475553268,6.11150845253576,"2001-4","4",2095687.76,38.1927124487285
"2001","1060","March 31, 2001","MONTRÉAL",13626,NA,NA,7878,1.72962680883473,0.0218329525260218,5.11709200085782,"2001-4","4",3666625.51,37.1622353110176
"2001","0340","June 30, 2001","EDMONTON",7493,NA,NA,4855,1.54335736354274,0.00576725025746653,4.41558441558442,"2001-4","4",982239.868,76.284828625995
"2001","1700","March 31, 2001","SASKATOON",932,NA,NA,618,1.50809061488673,0,5.18144329896907,"2001-4","4",233960.185,39.8358378798512
"2002","1490","September 30, 2002","REGINA",596,NA,NA,408,1.46078431372549,0.00980392156862745,5.50381679389313,"2002-4","4",198866.753,29.9698160204788
"2002","1060","June 30, 2002","MONTRÉAL",16085,NA,NA,10420,1.5436660268714,0.126103646833013,4.62965953438299,"2002-4","4",3697581.32,43.5014097269401
"2002","0610","December 31, 2002","HAMILTON",3621,NA,NA,2268,1.59656084656085,0.0017636684303351,4.40160891089109,"2002-4","4",703103.699,51.5002268534502
"2002","2680","June 30, 2002","WINNIPEG",1585,NA,NA,1328,1.19352409638554,0.00451807228915663,5.09029126213592,"2002-4","4",703761.496,22.5218345847099
"2002","0580","March 31, 2002","HALIFAX",2588,NA,NA,1620,1.59753086419753,0.0265432098765432,4.21673819742489,"2002-4","4",377718.902,68.5165604976793
"2002","2270","June 30, 2002","TORONTO",45170,NA,NA,23979,1.88373159848201,0.0410359064181159,5.93416909954777,"2002-4","4",5073780.26,89.0263229491929
"2002","0340","March 31, 2002","EDMONTON",8614,NA,NA,5861,1.46971506568845,0.00102371608940454,4.87275394206087,"2002-4","4",998763.731,86.24662402764
"2002","2410","March 31, 2002","VANCOUVER",12068,NA,NA,4886,2.46991404011461,0.217765042979943,5.56019713682234,"2002-4","4",2113272.26,57.10575124854
"2002","2440","March 31, 2002","VICTORIA",1299,NA,NA,881,1.4744608399546,0.0612939841089671,5.02585034013605,"2002-4","4",330513.83,39.3024400824619
"2002","1265","March 31, 2002","OTTAWA",6337,NA,NA,4015,1.57833125778331,0.00523038605230386,5.11885714285714,"2002-4","4",852179,74.3623112045709
"2002","0140","December 31, 2002","CALGARY",12630,NA,NA,9028,1.39898094816128,0.0196056712450155,4.9187675070028,"2002-4","4",1026949.07,122.985651080048
"2002","1400","March 31, 2002","QUÉBEC",3748,NA,NA,2521,1.48671162237207,0.00119000396667989,4.52839931153184,"2002-4","4",713290.72,52.545195036324
"2002","1700","March 31, 2002","SASKATOON",1010,NA,NA,654,1.54434250764526,0.00611620795107034,4.96263345195729,"2002-4","4",235521.956,42.8834753733108
"2003","1400","June 30, 2003","QUÉBEC",5517,NA,NA,3081,1.79065238558909,0,4.04404873477038,"2003-4","4",718954.01,76.7364799870857
"2003","2270","June 30, 2003","TORONTO",38644,NA,NA,21126,1.82921518508,0.0337972166998012,6.40899504376252,"2003-4","4",5156167.9,74.9471327339825
"2003","2410","June 30, 2003","VANCOUVER",13394,NA,NA,6225,2.15164658634538,0.204658634538153,5.86135241015159,"2003-4","4",2130166.64,62.8777098865843
"2003","0610","December 31, 2003","HAMILTON",3303,NA,NA,2259,1.46215139442231,0.000885347498893316,6.05988341282459,"2003-4","4",709382.018,46.5616538929522
"2003","2680","September 30, 2003","WINNIPEG",1949,NA,NA,1666,1.16986794717887,0,5.4,"2003-4","4",709960.273,27.4522402748583
"2003","0340","June 30, 2003","EDMONTON",11587,NA,NA,7576,1.52943505807814,0.000527983104540655,5.45479192083503,"2003-4","4",1014137.09,114.254770033113
"2003","1265","March 31, 2003","OTTAWA",5874,NA,NA,3766,1.55974508762613,0,5.59857142857143,"2003-4","4",861479,68.1850631298035
"2003","2440","December 31, 2003","VICTORIA",1449,NA,NA,897,1.61538461538462,0.0780379041248606,5.49216710182768,"2003-4","4",332905.172,43.525908332839
"2003","1060","June 30, 2003","MONTRÉAL",20280,NA,NA,11596,1.74887892376682,0.0864953432218006,5.03319696084161,"2003-4","4",3726893.89,54.4152868274981
"2003","1700","December 31, 2003","SASKATOON",1675,NA,NA,833,2.01080432172869,0.00720288115246098,5.99198931909212,"2003-4","4",237924.912,70.4003622790034
"2003","1490","September 30, 2003","REGINA",733,NA,NA,553,1.3254972875226,0.0144665461121157,5.68441064638783,"2003-4","4",200026.833,36.6450835123706
"2003","0580","March 31, 2003","HALIFAX",3127,NA,NA,1943,1.60936695831189,0.0138960370560988,4.5368492224476,"2003-4","4",380503.524,82.1805792263832
"2003","0140","March 31, 2003","CALGARY",14287,NA,NA,9679,1.47608223990082,0.0152908358301477,5.27887231958202,"2003-4","4",1049550.64,136.124922947977
"2004","2440","September 30, 2004","VICTORIA",1867,NA,NA,1101,1.69573115349682,0.07811080835604,6.0761421319797,"2004-4","4",336460.359,55.4894492043266
"2004","0340","June 30, 2004","EDMONTON",11980,NA,NA,7072,1.69400452488688,0.0135746606334842,5.59870263895032,"2004-4","4",1038096.58,115.403520547192
"2004","1060","March 31, 2004","MONTRÉAL",24920,NA,NA,12449,2.00176721021769,0.110209655394008,5.40664423885618,"2004-4","4",3753837.1,66.3854060156207
"2004","0580","March 31, 2004","HALIFAX",2888,NA,NA,1596,1.80952380952381,0.0244360902255639,4.2247191011236,"2004-4","4",381569.226,75.6874455069393
"2004","2270","March 31, 2004","TORONTO",39620,NA,NA,22364,1.77159720980147,0.019674476837775,6.90756896958265,"2004-4","4",5237275.8,75.6500163691971
"2004","1400","March 31, 2004","QUÉBEC",5259,NA,NA,2948,1.78392130257802,0.0220488466757123,4.23377960865088,"2004-4","4",722534.675,72.7854341385069
"2004","0610","March 31, 2004","HAMILTON",3233,NA,NA,2086,1.54985618408437,0,6.0850927703135,"2004-4","4",714418.297,45.2536002167929
"2004","2680","March 31, 2004","WINNIPEG",2468,NA,NA,1811,1.36278299282165,0,5.68588469184891,"2004-4","4",712822.295,34.6229350191691
"2004","2410","March 31, 2004","VANCOUVER",14302,NA,NA,6395,2.2364347146208,0.230023455824863,6.46446826051113,"2004-4","4",2155314.48,66.356905837704
"2004","1265","June 30, 2004","OTTAWA",7125,NA,NA,3807,1.8715524034673,0,5.79000846740051,"2004-4","4",867334,82.1482842826408
"2004","1700","March 31, 2004","SASKATOON",1322,NA,NA,780,1.69487179487179,0,5.95299145299145,"2004-4","4",239407.135,55.2197410490711
"2004","1490","March 31, 2004","REGINA",926,NA,NA,553,1.6745027124774,0,5.82641509433962,"2004-4","4",200305.777,46.2293206850444
"2004","0140","September 30, 2004","CALGARY",13014,NA,NA,8992,1.44728647686833,0,5.48398278747311,"2004-4","4",1083762.24,120.081688765979
"2005","2680","June 30, 2005","WINNIPEG",2475,NA,NA,1886,1.31230116648993,0.0100742311770944,5.92051282051282,"2005-4","4",715651.017,34.5838955190083
"2005","1060","December 31, 2005","MONTRÉAL",25699,NA,NA,11313,2.27163440289932,0.187306638380624,5.59411146161935,"2005-4","4",3783400.33,67.9256693938069
"2005","0340","September 30, 2005","EDMONTON",11290,NA,NA,7551,1.4951662031519,0.0161568004237849,5.46719303022053,"2005-4","4",1070187.23,105.495558940654
"2005","1490","March 31, 2005","REGINA",986,NA,NA,641,1.53822152886115,0,6.91125198098257,"2005-4","4",200878.489,49.0843994749483
"2005","2410","March 31, 2005","VANCOUVER",15834,NA,NA,5865,2.6997442455243,0.252003410059676,6.84336501231961,"2005-4","4",2185166.7,72.4612909394967
"2005","2270","December 31, 2005","TORONTO",39296,NA,NA,19716,1.99310204909718,0.0243457090687766,7.07624355873383,"2005-4","4",5324050.69,73.8084633074746
"2005","0580","March 31, 2005","HALIFAX",2241,NA,NA,1375,1.62981818181818,0,4.53776978417266,"2005-4","4",384407.296,58.2975407417865
"2005","1400","September 30, 2005","QUÉBEC",6149,NA,NA,3108,1.97844272844273,0.0421492921492921,4.55492154065621,"2005-4","4",728580.059,84.3970394748342
"2005","0610","March 31, 2005","HAMILTON",2842,NA,NA,1836,1.5479302832244,0.0386710239651416,6.30635118306351,"2005-4","4",719003.332,39.5269378250948
"2005","2440","June 30, 2005","VICTORIA",1873,NA,NA,1055,1.77535545023697,0.0862559241706161,6.67391304347826,"2005-4","4",339382.63,55.1884461499989
"2005","0140","December 31, 2005","CALGARY",12814,NA,NA,8661,1.47950583073548,0.000461840434130008,5.41241413150147,"2005-4","4",1120692.72,114.339994998808
"2005","1700","March 31, 2005","SASKATOON",1329,NA,NA,846,1.5709219858156,0,6.21528662420382,"2005-4","4",241473.908,55.037002175821
"2005","1265","March 31, 2005","OTTAWA",6046,NA,NA,3169,1.90785736825497,0,6.06421714664019,"2005-4","4",873532,69.2132629371334
"2006","2270","September 30, 2006","TORONTO",38121,NA,NA,17391,2.19199585992755,0.0339255936978897,7.50069264590737,"2006-4","4",5405200.53,70.5265230927519
"2006","1400","March 31, 2006","QUÉBEC",5922,NA,NA,2986,1.98325519089082,0.253851306095111,5.0458919319023,"2006-4","4",737279.625,80.3223064790377
"2006","0610","September 30, 2006","HAMILTON",3347,NA,NA,1837,1.82199237887861,0.00326619488296135,7.68737737083061,"2006-4","4",720910,46.4274319956721
"2006","1265","September 30, 2006","OTTAWA",5301,NA,NA,2887,1.83616210599238,0.00484932455836508,6.1302444363371,"2006-4","4",882022,60.100541709844
"2006","1060","June 30, 2006","MONTRÉAL",24143,NA,NA,10314,2.34079891409734,0.287473337211557,5.59203783996847,"2006-4","4",3815961.34,63.2684606809984
"2006","1490","March 31, 2006","REGINA",1029,NA,NA,721,1.42718446601942,0,7.29295774647887,"2006-4","4",202804.938,50.7384095351761
"2006","0140","June 30, 2006","CALGARY",12690,NA,NA,8838,1.43584521384929,0.0136908802896583,6.19043769488394,"2006-4","4",1151604.22,110.194108180673
"2006","2410","June 30, 2006","VANCOUVER",18072,NA,NA,6499,2.78073549776889,0.286197876596399,7.79829499758726,"2006-4","4",2212623.72,81.6767886769288
"2006","2440","September 30, 2006","VICTORIA",2045,NA,NA,1014,2.01676528599606,0.132149901380671,7.1967044284243,"2006-4","4",341758.719,59.8375370197944
"2006","2680","June 30, 2006","WINNIPEG",2618,NA,NA,1821,1.43767160900604,0.0164744645799012,5.52173913043478,"2006-4","4",718832.656,36.42015952041
"2006","0580","June 30, 2006","HALIFAX",2091,NA,NA,1105,1.89230769230769,0.00633484162895928,4.76313079299691,"2006-4","4",386017.781,54.1684891971336
"2006","0340","March 31, 2006","EDMONTON",12175,NA,NA,7829,1.55511559586154,0.0250351258142802,6.33463338533541,"2006-4","4",1100795.81,110.6018018001
"2006","1700","September 30, 2006","SASKATOON",1039,NA,NA,817,1.27172582619339,0,6.23228346456693,"2006-4","4",245414.25,42.3365798848274
"2007","0610","March 31, 2007","HAMILTON",3309,NA,NA,2036,1.62524557956778,0.00294695481335953,6.39002267573696,"2007-4","4",725091.375,45.6356276476189
"2007","2270","June 30, 2007","TORONTO",30357,NA,NA,16443,1.84619594964423,0.0282186948853616,7.37719853220296,"2007-4","4",5490496.22,55.2900845089736
"2007","2410","June 30, 2007","VANCOUVER",17816,NA,NA,5758,3.09412990621744,0.332754428621049,8.24499824499824,"2007-4","4",2248043.41,79.2511386601738
"2007","0140","June 30, 2007","CALGARY",13112,NA,NA,9856,1.33035714285714,0.00791396103896104,7.89811398113981,"2007-4","4",1183363.88,110.802773530657
"2007","0580","June 30, 2007","HALIFAX",2149,NA,NA,1108,1.93953068592058,0.00270758122743682,5.39642481598318,"2007-4","4",389455.75,55.1795678969947
"2007","2440","June 30, 2007","VICTORIA",2141,NA,NA,982,2.18024439918534,0.118126272912424,8.69022869022869,"2007-4","4",343976.75,62.2425788952306
"2007","0340","March 31, 2007","EDMONTON",11839,NA,NA,8409,1.40789630158164,0.0114163396361042,8.43592858010446,"2007-4","4",1127964.75,104.958953726169
"2007","1400","March 31, 2007","QUÉBEC",4442,NA,NA,2616,1.6980122324159,0.255351681957187,4.3503937007874,"2007-4","4",747165.313,59.4513680267703
"2007","1060","March 31, 2007","MONTRÉAL",24361,NA,NA,9707,2.50963222416813,0.29617801586484,5.32920051303976,"2007-4","4",3853599.75,63.216217511951
"2007","1700","September 30, 2007","SASKATOON",1475,NA,NA,1092,1.3507326007326,0,6.78277511961722,"2007-4","4",250703.938,58.8343370976486
"2007","2680","March 31, 2007","WINNIPEG",2590,NA,NA,1759,1.47242751563388,0.0216031836270608,5.46831955922865,"2007-4","4",722117.781,35.8667251817747
"2007","1490","June 30, 2007","REGINA",926,NA,NA,709,1.30606488011283,0.00423131170662906,8.41218130311615,"2007-4","4",205574.063,45.0445930039336
"2007","1265","September 30, 2007","OTTAWA",5678,NA,NA,3042,1.86653517422748,0.00624589086127548,6.27346662148424,"2007-4","4",892734,63.6023720391516
"2008","0580","September 30, 2008","HALIFAX",2593,NA,NA,1301,1.99308224442736,0.00768639508070715,6.81064021641118,"2008-4","4",393132.594,65.9573904472546
"2008","1490","March 31, 2008","REGINA",1073,NA,NA,816,1.31495098039216,0.00735294117647059,10.3407134071341,"2008-4","4",209950.406,51.1073076943705
"2008","2410","September 30, 2008","VANCOUVER",19150,NA,NA,4886,3.91936144085141,0.454359394187474,9.34433374844334,"2008-4","4",2295908.66,83.4092415505763
"2008","2440","March 31, 2008","VICTORIA",2149,NA,NA,944,2.27648305084746,0.136652542372881,9.13457330415755,"2008-4","4",347660,61.8132658344359
"2008","2680","March 31, 2008","WINNIPEG",3543,NA,NA,1983,1.78668683812405,0.0221886031265759,6.44700460829493,"2008-4","4",728616.406,48.6264098752671
"2008","0340","March 31, 2008","EDMONTON",11217,NA,NA,7197,1.5585660691955,0.0125052105043768,10.4766539709409,"2008-4","4",1160416.13,96.6635994623756
"2008","1265","March 31, 2008","OTTAWA",6432,NA,NA,3499,1.83823949699914,0.00771649042583595,7.28317293671624,"2008-4","4",906470,70.9565677849239
"2008","1060","June 30, 2008","MONTRÉAL",23808,NA,NA,9411,2.52980554670067,0.270746998193603,5.67385218365062,"2008-4","4",3901759.78,61.018620679923
"2008","0140","March 31, 2008","CALGARY",14195,NA,NA,7725,1.83754045307443,0.026537216828479,8.31444313262495,"2008-4","4",1217803.53,116.562316090511
"2008","0610","March 31, 2008","HAMILTON",2717,NA,NA,1968,1.38058943089431,0.00101626016260163,7.24324324324324,"2008-4","4",729596.125,37.2397811186292
"2008","2270","March 31, 2008","TORONTO",36258,NA,NA,15932,2.2757971378358,0.0528496108460959,8.17479360165119,"2008-4","4",5576892.34,65.0147031527598
"2008","1700","March 31, 2008","SASKATOON",2369,NA,NA,1704,1.39025821596244,0.0176056338028169,8.80935251798561,"2008-4","4",257128.938,92.1327649243431
"2008","1400","September 30, 2008","QUÉBEC",5486,NA,NA,2564,2.1396255850234,0.283151326053042,4.61162079510703,"2008-4","4",757094.219,72.4612586164788
"2009","1490","September 30, 2009","REGINA",1224,NA,NA,907,1.34950385887541,0.00661521499448732,11.338512763596,"2009-4","4",213962.906,57.2061775979057
"2009","1265","December 31, 2009","OTTAWA",5887,NA,NA,3233,1.82090937210022,0.00649551500154655,7.37275307473983,"2009-4","4",921500,63.8849701573521
"2009","2440","June 30, 2009","VICTORIA",2463,NA,NA,813,3.02952029520295,0.216482164821648,9.68929503916449,"2009-4","4",350969.188,70.1771005607478
"2009","0610","December 31, 2009","HAMILTON",2721,NA,NA,1396,1.94914040114613,0.00644699140401146,9.16510172143975,"2009-4","4",736194.875,36.9603224961326
"2009","1400","December 31, 2009","QUÉBEC",5120,NA,NA,2365,2.16490486257928,0.245665961945032,4.88397389412618,"2009-4","4",767163.969,66.7393178888984
"2009","1700","June 30, 2009","SASKATOON",1872,NA,NA,1164,1.60824742268041,0.00859106529209622,8.97731397459165,"2009-4","4",263793.313,70.9646495095196
"2009","2410","March 31, 2009","VANCOUVER",16788,NA,NA,4599,3.65035877364644,0.472276581865623,11.464725643897,"2009-4","4",2340698.16,71.7221907843086
"2009","1060","December 31, 2009","MONTRÉAL",19486,NA,NA,7090,2.74837799717913,0.305782792665726,5.55390334572491,"2009-4","4",3948512.59,49.3502288668149
"2009","2680","December 31, 2009","WINNIPEG",2670,NA,NA,1682,1.58739595719382,0.0214030915576694,6.03455284552845,"2009-4","4",734956.375,36.3286868557334
"2009","0580","March 31, 2009","HALIFAX",2071,NA,NA,1039,1.99326275264678,0.0134744947064485,7.40380549682875,"2009-4","4",397861.563,52.0532816586758
"2009","0340","September 30, 2009","EDMONTON",9232,NA,NA,3845,2.40104031209363,0.0423927178153446,9.92835981685968,"2009-4","4",1181277.91,78.1526508017068
"2009","0140","September 30, 2009","CALGARY",8238,NA,NA,4916,1.67575264442636,0.00630593978844589,7.59304571796523,"2009-4","4",1237706.53,66.5585888118406
"2009","2270","June 30, 2009","TORONTO",28356,NA,NA,10798,2.62604185960363,0.0777921837377292,8.96362395162863,"2009-4","4",5670081.03,50.0098673193035
"2010","1700","June 30, 2010","SASKATOON",2000,NA,NA,1544,1.29533678756477,0.00582901554404145,6.7042904290429,"2010-4","4",270660.063,73.8934284516146
"2010","2680","June 30, 2010","WINNIPEG",2388,NA,NA,1844,1.29501084598698,0.0103036876355748,5.80647130647131,"2010-4","4",744413.438,32.0789480428482
"2010","0340","September 30, 2010","EDMONTON",9443,NA,NA,6331,1.49154951824356,0.00852945822145001,7.21313586606568,"2010-4","4",1201957.38,78.5635177846323
"2010","0580","September 30, 2010","HALIFAX",2044,NA,NA,1125,1.81688888888889,0.024,6.96636085626911,"2010-4","4",401742,50.8784244614703
"2010","1265","March 31, 2010","OTTAWA",6784,NA,NA,3408,1.9906103286385,0.00352112676056338,6.60247136829415,"2010-4","4",937689,72.3480812934779
"2010","1060","June 30, 2010","MONTRÉAL",19922,NA,NA,8190,2.43247863247863,0.157875457875458,5.45666412795126,"2010-4","4",3989735.5,49.9331346651927
"2010","0140","June 30, 2010","CALGARY",10991,NA,NA,6962,1.57871301350187,0.0317437517954611,6.22560165362469,"2010-4","4",1259794.84,87.2443643284013
"2010","1490","March 31, 2010","REGINA",1157,NA,NA,806,1.43548387096774,0.0186104218362283,10.5249376558603,"2010-4","4",217910.062,53.0952994726788
"2010","2410","June 30, 2010","VANCOUVER",16474,NA,NA,5414,3.0428518655338,0.440339859623199,9.04183154324477,"2010-4","4",2369558.16,69.5235098175434
"2010","2270","June 30, 2010","TORONTO",31393,NA,NA,11374,2.76006681906102,0.11113064884825,8.14196049473879,"2010-4","4",5757332.41,54.5269888281472
"2010","1400","June 30, 2010","QUÉBEC",6419,NA,NA,2814,2.28109452736318,0.232409381663113,4.81464264962231,"2010-4","4",777089.938,82.6030512828491
"2010","2440","March 31, 2010","VICTORIA",1784,NA,NA,1069,1.6688493919551,0.0505144995322732,6.94153225806452,"2010-4","4",351424.125,50.7648699416979
"2010","0610","March 31, 2010","HAMILTON",3178,NA,NA,1706,1.86283704572098,0.00234466588511137,7.12844653665098,"2010-4","4",741260.781,42.8729008934307
"2011","1700","March 31, 2011","SASKATOON",2520,NA,NA,1763,1.42938173567782,0.00567214974475326,6.89404352806415,"2011-4","4",279808.063,90.0617363553244
"2011","1400","March 31, 2011","QUÉBEC",5667,NA,NA,2174,2.60671573137075,0.197332106715731,4.92062256809339,"2011-4","4",783099.281,72.3663031941923
"2011","1265","September 30, 2011","OTTAWA",5954,NA,NA,2752,2.16351744186047,0.0123546511627907,6.25125434195291,"2011-4","4",951840,62.5525298369474
"2011","0140","June 30, 2011","CALGARY",7689,NA,NA,5486,1.40156762668611,0.00765585125774699,6.30335595776772,"2011-4","4",1294993.91,59.3747965965338
"2011","2680","June 30, 2011","WINNIPEG",3179,NA,NA,1953,1.62775217613927,0.0266257040450589,6.24015748031496,"2011-4","4",755814.594,42.0605797405389
"2011","0610","March 31, 2011","HAMILTON",2717,NA,NA,1658,1.63872135102533,0.00482509047044632,7.05082592121982,"2011-4","4",747051.813,36.3696326375156
"2011","2410","September 30, 2011","VANCOUVER",12919,NA,NA,4911,2.63062512726532,0.354103034005294,9.47330147517141,"2011-4","4",2413758,53.5223497964585
"2011","1490","March 31, 2011","REGINA",1214,NA,NA,769,1.57867360208062,0.0338101430429129,9.9213630406291,"2011-4","4",224481.656,54.0801427444922
"2011","1060","June 30, 2011","MONTRÉAL",19866,NA,NA,7070,2.80990099009901,0.18953323903819,5.93071872840359,"2011-4","4",4027242.69,49.3290360904473
"2011","2270","September 30, 2011","TORONTO",33831,NA,NA,10716,3.1570548712206,0.121967151922359,8.71152518978606,"2011-4","4",5842797,57.9020630016754
"2011","0580","September 30, 2011","HALIFAX",1910,NA,NA,1021,1.87071498530852,0.0156709108716944,6.99682203389831,"2011-4","4",404189.5,47.2550622913262
"2011","0340","March 31, 2011","EDMONTON",8941,NA,NA,6105,1.46453726453726,0.0114660114660115,7.81217767426385,"2011-4","4",1229889.41,72.6975931925457
"2011","2440","March 31, 2011","VICTORIA",1642,NA,NA,894,1.83668903803132,0.0425055928411633,9.04539559014267,"2011-4","4",357625.719,45.9139237690005
"2012","0610","September 30, 2012","HAMILTON",3169,NA,NA,1746,1.81500572737686,0.0240549828178694,7.44097859327217,"2012-4","4",751881.063,42.1476235530619
"2012","0340","March 31, 2012","EDMONTON",10166,NA,NA,6328,1.60651074589128,0.0225979772439949,7.72917336764233,"2012-4","4",1266810.84,80.2487607384225
"2012","1700","March 31, 2012","SASKATOON",3122,NA,NA,1880,1.66063829787234,0.0430851063829787,7.26511879049676,"2012-4","4",287148.656,108.724172471836
"2012","1265","March 31, 2012","OTTAWA",5537,NA,NA,2343,2.36320956039266,0.0913358941527956,7.22222222222222,"2012-4","4",966617,57.2822534675057
"2012","2270","March 31, 2012","TORONTO",31907,NA,NA,12810,2.49078844652615,0.090007806401249,9.19762750161394,"2012-4","4",5922947.75,53.8701358626707
"2012","1490","June 30, 2012","REGINA",2064,NA,NA,1199,1.72143452877398,0.0767306088407006,9.79180602006689,"2012-4","4",230409.375,89.5796883264841
"2012","2440","December 31, 2012","VICTORIA",1591,NA,NA,747,2.12985274431058,0.218206157965194,8.88065843621399,"2012-4","4",364130.688,43.6931039440433
"2012","2410","March 31, 2012","VANCOUVER",16958,NA,NA,5675,2.98819383259912,0.559471365638767,10.3718430951102,"2012-4","4",2453661.88,69.1130270972788
"2012","0140","March 31, 2012","CALGARY",9593,NA,NA,6120,1.56748366013072,0.0246732026143791,6.53754007086216,"2012-4","4",1339347.88,71.624408738378
"2012","0580","March 31, 2012","HALIFAX",2156,NA,NA,1003,2.14955134596211,0.0667996011964108,7.75186368477103,"2012-4","4",405422.656,53.1790704858882
"2012","1060","March 31, 2012","MONTRÉAL",19092,NA,NA,6100,3.12983606557377,0.451311475409836,6.29626606814936,"2012-4","4",4062701.25,46.993364328721
"2012","1400","September 30, 2012","QUÉBEC",5518,NA,NA,1933,2.85463010863942,0.412312467666839,5.03177405119153,"2012-4","4",788622.281,69.9701255333921
"2012","2680","December 31, 2012","WINNIPEG",3258,NA,NA,2010,1.62089552238806,0.0422885572139304,6.66255364806867,"2012-4","4",765230.813,42.575389603398
"2013","2680","September 30, 2013","WINNIPEG",3891,NA,NA,2407,1.61653510594101,0.0548400498545908,6.72751439964555,"2013-4","4",775759.531,50.1572954570635
"2013","1265","June 30, 2013","OTTAWA",5220,NA,NA,2253,2.31691078561917,0.114070128717266,7.97985611510791,"2013-4","4",978341,53.355629581097
"2013","0140","June 30, 2013","CALGARY",12056,NA,NA,7063,1.70692340365284,0.0369531360611638,6.66130667825583,"2013-4","4",1382962.75,87.1751607192601
"2013","2270","September 30, 2013","TORONTO",33708,NA,NA,11910,2.83022670025189,0.112762384550798,9.48619684499314,"2013-4","4",5992282.34,56.2523560930876
"2013","1400","March 31, 2013","QUÉBEC",5465,NA,NA,1731,3.15713460427499,0.498555748122473,5.26723223753977,"2013-4","4",793815.969,68.8446719821531
"2013","2410","June 30, 2013","VANCOUVER",18392,NA,NA,6534,2.81481481481481,0.374808692990511,11.2644499689248,"2013-4","4",2502439.06,73.4962952504426
"2013","0580","September 30, 2013","HALIFAX",3357,NA,NA,1064,3.15507518796993,0.174812030075188,9.9333986287953,"2013-4","4",406925.656,82.4966415978451
"2013","1700","June 30, 2013","SASKATOON",3253,NA,NA,2008,1.62001992031873,0.0642430278884462,7.156912209889,"2013-4","4",293539.281,110.819921235686
"2013","1060","March 31, 2013","MONTRÉAL",17394,NA,NA,5048,3.44572107765452,0.597464342313788,7.25496611357794,"2013-4","4",4091132.19,42.5163480234551
"2013","0610","March 31, 2013","HAMILTON",2359,NA,NA,1334,1.76836581709145,0.0329835082458771,6.98364485981308,"2013-4","4",756380.156,31.1880207497141
"2013","2440","December 31, 2013","VICTORIA",1465,NA,NA,747,1.96117804551539,0.390896921017403,9.875,"2013-4","4",369521.406,39.645876428604
"2013","0340","September 30, 2013","EDMONTON",12659,NA,NA,7133,1.77470909855601,0.031964110472452,7.68657565415245,"2013-4","4",1308524.16,96.7425775310102
"2013","1490","March 31, 2013","REGINA",2486,NA,NA,1400,1.77571428571429,0.102857142857143,10.4496402877698,"2013-4","4",235394.344,105.610014147154
"2014","1060","March 31, 2014","MONTRÉAL",18985,18862,123,4574,4.15063401836467,0.677525142107565,6.84265637916782,"2014-4","4",4106326.06,46.2335423992122
"2014","0140","March 31, 2014","CALGARY",13753,NA,NA,7489,1.8364267592469,0.0499399118707438,6.9077027027027,"2014-4","4",1410896.5,97.4770296758125
"2014","1400","September 30, 2014","QUÉBEC",4451,4424,27,1494,2.97925033467202,0.433065595716198,4.99169632265718,"2014-4","4",798354.688,55.7521621267163
"2014","1700","September 30, 2014","SASKATOON",2910,NA,NA,1888,1.54131355932203,0.0444915254237288,7.45929919137466,"2014-4","4",298436.906,97.5080474798918
"2014","2440","March 31, 2014","VICTORIA",1813,1762,51,759,2.38866930171278,0.284584980237154,8.9343365253078,"2014-4","4",375048.813,48.3403742968252
"2014","2270","March 31, 2014","TORONTO",29213,29209,4,11269,2.59233294879759,0.0866980211198864,9.90587486358676,"2014-4","4",6036308.06,48.3954756941282
"2014","1490","June 30, 2014","REGINA",3284,NA,NA,1486,2.20995962314939,0.202557200538358,11.3720136518771,"2014-4","4",238746.688,137.551646370902
"2014","1265","March 31, 2014","OTTAWA",6794,NA,NA,2432,2.79358552631579,0.176809210526316,6.89559748427673,"2014-4","4",989594,68.65441787238
"2014","0610","March 31, 2014","HAMILTON",2635,NA,NA,1304,2.02070552147239,0.0322085889570552,7.25793650793651,"2014-4","4",760420.875,34.6518630225663
"2014","0580","March 31, 2014","HALIFAX",1850,NA,NA,683,2.7086383601757,0.120058565153734,7.66932907348243,"2014-4","4",407424.813,45.4071509876351
"2014","2410","March 31, 2014","VANCOUVER",17731,16939,792,6186,2.86631102489492,0.218396378920142,10.5130718954248,"2014-4","4",2539789.5,69.8128722872506
"2014","2680","March 31, 2014","WINNIPEG",3464,NA,NA,1928,1.79668049792531,0.0586099585062241,6.87445652173913,"2014-4","4",784144.75,44.1755173391137
"2014","0340","June 30, 2014","EDMONTON",13140,NA,NA,7623,1.72373081463991,0.033844942935852,7.66586634653862,"2014-4","4",1334817.5,98.4404235035876
"2015","1400","September 30, 2015","QUÉBEC",4354,4342,12,1238,3.51696284329564,0.51453957996769,5.90222772277228,"2015-4","4",804200.656,54.1407168411959
"2015","2680","June 30, 2015","WINNIPEG",4182,NA,NA,2103,1.9885877318117,0.0779838326200666,7.5140503875969,"2015-4","4",799158.406,52.3300508209883
"2015","0580","March 31, 2015","HALIFAX",1674,1672,2,527,3.17647058823529,0.206831119544592,8.6735112936345,"2015-4","4",413105.969,40.5222902988361
