"","ref_yy","CSDuid","date_pbi","metcode","metro","municipality","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","population","underconstr_per_10kpop"
"2355","1996","4614015","December 31, 1996","2680","WINNIPEG","ROSSER RM",18,3,6,0,4,"683795.775",0.263236490456526
"2356","1996","4706026","December 31, 1996","1490","REGINA","SHERWOOD NO. 159 RM",5,5,1,0,4,"199991.75",0.250010312925408
"2357","1996","4706027","December 31, 1996","1490","REGINA","REGINA CY",149,96,1.55208333333333,0.03125,4,"199991.75",7.45030732517716
"2358","1996","4706028","December 31, 1996","1490","REGINA","GRAND COULEE T",1,1,1,0,4,"199991.75",0.0500020625850816
"2359","1996","4706029","December 31, 1996","1490","REGINA","EDENWOLD NO. 158 RM",24,24,1,0,4,"199991.75",1.20004950204196
"2360","1996","4706031","December 31, 1996","1490","REGINA","PILOT BUTTE T",2,2,1,0,4,"199991.75",0.100004125170163
"2361","1996","4706032","December 31, 1996","1490","REGINA","BALGONIE T",2,2,1,0,4,"199991.75",0.100004125170163
"2362","1996","4706053","December 31, 1996","1490","REGINA","LUMSDEN NO. 189 RM",10,10,1,0,4,"199991.75",0.500020625850816
"2363","1996","4706055","December 31, 1996","1490","REGINA","BUENA VISTA VL",3,3,1,0,4,"199991.75",0.150006187755245
"2364","1996","4706056","December 31, 1996","1490","REGINA","LUMSDEN T",2,2,1,0,4,"199991.75",0.100004125170163
"2365","1996","4706058","December 31, 1996","1490","REGINA","REGINA BEACH T",6,6,1,0,4,"199991.75",0.30001237551049
"2366","1996","4711060","December 31, 1996","1700","SASKATOON","THODE RV",1,1,1,0,4,"229608.608",0.0435523741339872
"2367","1996","4711064","December 31, 1996","1700","SASKATOON","SHIELDS RV",2,2,1,0,4,"229608.608",0.0871047482679743
"2368","1996","4711065","December 31, 1996","1700","SASKATOON","CORMAN PARK NO. 344 RM",17,17,1,0,4,"229608.608",0.740390360277782
"2369","1996","4711066","December 31, 1996","1700","SASKATOON","SASKATOON CY",524,184,2.84782608695652,0.0489130434782609,4,"229608.608",22.8214440462093
"2370","1996","4711068","December 31, 1996","1700","SASKATOON","WARMAN CY",10,6,1.66666666666667,0,4,"229608.608",0.435523741339872
"2371","1996","4711070","December 31, 1996","1700","SASKATOON","MARTENSVILLE CY",10,9,1.11111111111111,0,4,"229608.608",0.435523741339872
"2372","1996","4711073","December 31, 1996","1700","SASKATOON","DALMENY T",9,8,1.125,0,4,"229608.608",0.391971367205885
"2373","1996","4712054","December 31, 1996","1700","SASKATOON","VANSCOY NO. 345 RM",1,1,1,0,4,"229608.608",0.0435523741339872
"2374","1996","4806014","December 31, 1996","0140","CALGARY","ROCKY VIEW COUNTY MD",198,198,1,0,4,"867371.684",2.28275840279794
"2375","1996","4806016","December 31, 1996","0140","CALGARY","CALGARY CY",2798,1865,1.50026809651475,0,4,"867371.684",32.2583737930739
"2376","1996","4806017","December 31, 1996","0140","CALGARY","CHESTERMERE CY",22,22,1,0,4,"867371.684",0.253639822533105
"2377","1996","4806019","December 31, 1996","0140","CALGARY","COCHRANE T",107,81,1.32098765432099,0,4,"867371.684",1.23361186413828
"2378","1996","4806021","December 31, 1996","0140","CALGARY","AIRDRIE CY",42,42,1,0,4,"867371.684",0.484221479381381
"2379","1996","4806022","December 31, 1996","0140","CALGARY","IRRICANA T",5,5,1,0,4,"867371.684",0.0576454142120692
"2380","1996","4806024","December 31, 1996","0140","CALGARY","BEISEKER VL",1,1,1,0,4,"867371.684",0.0115290828424138
"2381","1996","4806026","December 31, 1996","0140","CALGARY","CROSSFIELD T",8,8,1,0,4,"867371.684",0.0922326627393107
"2382","1996","4811012","December 31, 1996","0340","EDMONTON","LEDUC COUNTY MD",30,30,1,0,4,"896539.3840000001",0.334619990324931
"2383","1996","4811013","December 31, 1996","0340","EDMONTON","BEAUMONT CY",38,35,1.08571428571429,0,4,"896539.3840000001",0.423851987744913
"2384","1996","4811016","December 31, 1996","0340","EDMONTON","LEDUC CY",15,14,1.07142857142857,0,4,"896539.3840000001",0.167309995162466
"2385","1996","4811018","December 31, 1996","0340","EDMONTON","DEVON T",12,12,1,0,4,"896539.3840000001",0.133847996129973
"2386","1996","4811019","December 31, 1996","0340","EDMONTON","CALMAR T",2,2,1,0,4,"896539.3840000001",0.0223079993549954
"2387","1996","4811021","December 31, 1996","0340","EDMONTON","THORSBY T",1,1,1,0,4,"896539.3840000001",0.0111539996774977
"2388","1996","4811022","December 31, 1996","0340","EDMONTON","ITASKA BEACH SV",2,2,1,0,4,"896539.3840000001",0.0223079993549954
"2389","1996","4811023","December 31, 1996","0340","EDMONTON","GOLDEN DAYS SV",1,1,1,0,4,"896539.3840000001",0.0111539996774977
"2390","1996","4811034","December 31, 1996","0340","EDMONTON","PARKLAND COUNTY MD",72,72,1,0,4,"896539.3840000001",0.803087976779835
"2391","1996","4811038","December 31, 1996","0340","EDMONTON","SEBA BEACH SV",2,2,1,0,4,"896539.3840000001",0.0223079993549954
"2392","1996","4811046","December 31, 1996","0340","EDMONTON","SPRING LAKE VL",1,1,1,0,4,"896539.3840000001",0.0111539996774977
"2393","1996","4811048","December 31, 1996","0340","EDMONTON","STONY PLAIN T",30,23,1.30434782608696,0,4,"896539.3840000001",0.334619990324931
"2394","1996","4811049","December 31, 1996","0340","EDMONTON","SPRUCE GROVE CY",77,29,2.6551724137931,0,4,"896539.3840000001",0.858857975167324
"2395","1996","4811052","December 31, 1996","0340","EDMONTON","STRATHCONA COUNTY SM",281,209,1.3444976076555,0,4,"896539.3840000001",3.13427390937686
"2396","1996","4811056","December 31, 1996","0340","EDMONTON","FORT SASKATCHEWAN CY",43,30,1.43333333333333,0,4,"896539.3840000001",0.479621986132402
"2397","1996","4811059","December 31, 1996","0340","EDMONTON","STURGEON COUNTY MD",43,43,1,0,4,"896539.3840000001",0.479621986132402
"2398","1996","4811061","December 31, 1996","0340","EDMONTON","EDMONTON CY",1058,474,2.23206751054852,0,4,"896539.3840000001",11.8009316587926
"2399","1996","4811062","December 31, 1996","0340","EDMONTON","ST. ALBERT CY",112,91,1.23076923076923,0,4,"896539.3840000001",1.24924796387974
"2400","1996","4811064","December 31, 1996","0340","EDMONTON","GIBBONS T",1,1,1,0,4,"896539.3840000001",0.0111539996774977
"2401","1996","4811065","December 31, 1996","0340","EDMONTON","REDWATER T",1,1,1,0,4,"896539.3840000001",0.0111539996774977
"2402","1996","4811066","December 31, 1996","0340","EDMONTON","BON ACCORD T",1,1,1,0,4,"896539.3840000001",0.0111539996774977
"2403","1996","4811068","December 31, 1996","0340","EDMONTON","MORINVILLE T",14,10,1.4,0,4,"896539.3840000001",0.156155995484968
"2404","1996","4811069","December 31, 1996","0340","EDMONTON","LEGAL T",4,4,1,0,4,"896539.3840000001",0.0446159987099909
"2405","1996","5913011","December 31, 1996","2410","VANCOUVER","DELTA DM",196,142,1.38028169014085,0.330985915492958,4,"1953821.83",1.0031620948774
"2406","1996","5913018","December 31, 1996","2410",NA,NA,75,13,5.76923076923077,0.307692307692308,4,"1953821.83",0.38386304650921
"2407","1996","5915001","December 31, 1996","2410","VANCOUVER","LANGLEY DM",390,151,2.58278145695364,0.0529801324503311,4,"1953821.83",1.99608784184789
"2408","1996","5915002","December 31, 1996","2410","VANCOUVER","LANGLEY CY",132,7,18.8571428571429,1.71428571428571,4,"1953821.83",0.67559896185621
"2409","1996","5915004","December 31, 1996","2410","VANCOUVER","SURREY CY",1599,778,2.05526992287918,0.051413881748072,4,"1953821.83",8.18396015157636
"2410","1996","5915007","December 31, 1996","2410","VANCOUVER","WHITE ROCK CY",27,24,1.125,0,4,"1953821.83",0.138190696743316
"2411","1996","5915011","December 31, 1996","2410","VANCOUVER","DELTA DM",254,65,3.90769230769231,0.184615384615385,4,"1953821.83",1.30001618417786
"2412","1996","5915015","December 31, 1996","2410","VANCOUVER","RICHMOND CY",1793,254,7.05905511811024,0.606299212598425,4,"1953821.83",9.17688589854685
"2413","1996","5915018","December 31, 1996","2410",NA,NA,168,14,12,1.71428571428571,4,"1953821.83",0.859853224180631
"2414","1996","5915022","December 31, 1996","2410","VANCOUVER","VANCOUVER CY",4697,588,7.98809523809524,1.12414965986395,4,"1953821.83",24.0400630593835
"2415","1996","5915025","December 31, 1996","2410","VANCOUVER","BURNABY CY",577,196,2.94387755102041,0.306122448979592,4,"1953821.83",2.95318637114419
"2416","1996","5915029","December 31, 1996","2410","VANCOUVER","NEW WESTMINSTER CY",259,40,6.475,0.7,4,"1953821.83",1.32560705394514
"2417","1996","5915034","December 31, 1996","2410","VANCOUVER","COQUITLAM CY",578,220,2.62727272727273,0.0772727272727273,4,"1953821.83",2.95830454509765
"2418","1996","5915036","December 31, 1996","2410","VANCOUVER","BELCARRA VL",3,3,1,0,4,"1953821.83",0.0153545218603684
"2419","1996","5915038","December 31, 1996","2410","VANCOUVER","ANMORE VL",11,11,1,0,4,"1953821.83",0.0562999134880175
"2420","1996","5915039","December 31, 1996","2410","VANCOUVER","PORT COQUITLAM CY",213,72,2.95833333333333,0.0972222222222222,4,"1953821.83",1.09017105208616
"2421","1996","5915043","December 31, 1996","2410","VANCOUVER","PORT MOODY CY",50,48,1.04166666666667,0,4,"1953821.83",0.255908697672807
"2422","1996","5915046","December 31, 1996","2410","VANCOUVER","NORTH VANCOUVER DM",302,113,2.67256637168142,0.115044247787611,4,"1953821.83",1.54568853394375
"2423","1996","5915051","December 31, 1996","2410","VANCOUVER","NORTH VANCOUVER CY",434,53,8.18867924528302,0.584905660377358,4,"1953821.83",2.22128749579996
"2424","1996","5915055","December 31, 1996","2410","VANCOUVER","WEST VANCOUVER DM",145,114,1.2719298245614,0,4,"1953821.83",0.742135223251139
"2425","1996","5915063","December 31, 1996","2410",NA,NA,39,39,1,0,4,"1953821.83",0.199608784184789
"2426","1996","5915065","December 31, 1996","2410","VANCOUVER","LIONS BAY VL",4,4,1,0,4,"1953821.83",0.0204726958138245
"2427","1996","5915809","December 31, 1996","2410",NA,NA,5,5,1,0,4,"1953821.83",0.0255908697672807
"2428","1996","5917005","December 31, 1996","2440","VICTORIA","NORTH SAANICH DM",17,17,1,0,4,"318620.251",0.533550518105643
"2429","1996","5917010","December 31, 1996","2440","VICTORIA","SIDNEY T",17,11,1.54545454545455,0,4,"318620.251",0.533550518105643
"2430","1996","5917015","December 31, 1996","2440","VICTORIA","CENTRAL SAANICH DM",24,24,1,0,4,"318620.251",0.75324779026679
"2431","1996","5917021","December 31, 1996","2440","VICTORIA","SAANICH DM",182,83,2.19277108433735,0,4,"318620.251",5.71212907618982
"2432","1996","5917030","December 31, 1996","2440","VICTORIA","OAK BAY DM",34,11,3.09090909090909,0,4,"318620.251",1.06710103621129
"2433","1996","5917034","December 31, 1996","2440","VICTORIA","VICTORIA CY",144,26,5.53846153846154,0.307692307692308,4,"318620.251",4.51948674160074
"2434","1996","5917040","December 31, 1996","2440","VICTORIA","ESQUIMALT DM",13,7,1.85714285714286,0,4,"318620.251",0.408009219727845
"2435","1996","5917041","December 31, 1996","2440","VICTORIA","COLWOOD CY",4,4,1,0,4,"318620.251",0.125541298377798
"2436","1996","5917042","December 31, 1996","2440","VICTORIA","METCHOSIN DM",14,14,1,0,4,"318620.251",0.439394544322294
"2437","1996","5917044","December 31, 1996","2440","VICTORIA","LANGFORD CY",33,30,1.1,0,4,"318620.251",1.03571571161684
"2438","1996","5917045","December 31, 1996","2440",NA,NA,15,15,1,0,4,"318620.251",0.470779868916744
"2439","1996","5917047","December 31, 1996","2440","VICTORIA","VIEW ROYAL T",44,38,1.15789473684211,0,4,"318620.251",1.38095428215578
"2440","1996","5917051","December 31, 1996","2440",NA,NA,41,36,1.13888888888889,0,4,"318620.251",1.28679830837243
"2441","1996","5917809","December 31, 1996","2440",NA,NA,5,5,1,0,4,"318620.251",0.156926622972248
"2442","1997","1209001","December 31, 1997","0580",NA,NA,28,28,1,0,4,"358718.75",0.78055579754334
"2443","1997","1209008","December 31, 1997","0580","HALIFAX","EAST HANTS MD",44,41,1.07317073170732,0,4,"358718.75",1.22658768185382
"2444","1997","1209012","December 31, 1997","0580",NA,NA,92,91,1.01098901098901,0,4,"358718.75",2.56468333478526
"2445","1997","1209018","December 31, 1997","0580",NA,NA,35,33,1.06060606060606,0,4,"358718.75",0.975694746929175
"2446","1997","1209021","December 31, 1997","0580",NA,NA,453,64,7.078125,0,4,"358718.75",12.6282777245405
"2447","1997","1209022","December 31, 1997","0580",NA,NA,55,38,1.44736842105263,0,4,"358718.75",1.53323460231728
"2448","1997","1209024","December 31, 1997","0580",NA,NA,125,50,2.5,0,4,"358718.75",3.48462409617562
"2449","1997","1209026","December 31, 1997","0580",NA,NA,50,50,1,0,4,"358718.75",1.39384963847025
"2450","1997","2419105","December 31, 1997","1400","QUÉBEC","BEAUMONT MÉ",1,1,1,0,4,"695174.357",0.0143848804250413
"2451","1997","2420005","December 31, 1997","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",2,2,1,0,4,"695174.357",0.0287697608500827
"2452","1997","2420010","December 31, 1997","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",4,4,1,0,4,"695174.357",0.0575395217001654
"2453","1997","2420015","December 31, 1997","1400","QUÉBEC","LAC-SAINT-JOSEPH V",1,1,1,0,4,"695174.357",0.0143848804250413
"2454","1997","2420025","December 31, 1997","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,1,1,0,4,"695174.357",0.0143848804250413
"2455","1997","2421035","December 31, 1997","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",1,1,1,0,4,"695174.357",0.0143848804250413
"2456","1997","2421040","December 31, 1997","1400","QUÉBEC","LAC-BEAUPORT MÉ",1,1,1,0,4,"695174.357",0.0143848804250413
"2457","1997","2421045","December 31, 1997","1400","QUÉBEC","BOISCHATEL MÉ",3,3,1,0,4,"695174.357",0.043154641275124
"2458","1997","2422005","December 31, 1997","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",6,5,1.2,0,4,"695174.357",0.086309282550248
"2459","1997","2422010","December 31, 1997","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",1,1,1,0,4,"695174.357",0.0143848804250413
"2460","1997","2422020","December 31, 1997","1400","QUÉBEC","SHANNON V",4,4,1,0,4,"695174.357",0.0575395217001654
"2461","1997","2422025","December 31, 1997","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",1,1,1,0,4,"695174.357",0.0143848804250413
"2462","1997","2422030","December 31, 1997","1400","QUÉBEC","LAC-DELAGE V",1,1,1,0,4,"695174.357",0.0143848804250413
"2463","1997","2422035","December 31, 1997","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",10,10,1,0,4,"695174.357",0.143848804250413
"2464","1997","2422040","December 31, 1997","1400","QUÉBEC","LAC-BEAUPORT MÉ",11,11,1,0,4,"695174.357",0.158233684675455
"2465","1997","2422045","December 31, 1997","1400","QUÉBEC","BOISCHATEL MÉ",5,5,1,0,4,"695174.357",0.0719244021252067
"2466","1997","2423005","December 31, 1997","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",26,21,1.23809523809524,0,4,"695174.357",0.374006891051075
"2467","1997","2423010","December 31, 1997","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",1,1,1,0,4,"695174.357",0.0143848804250413
"2468","1997","2423020","December 31, 1997","1400","QUÉBEC","SHANNON V",4,2,2,0,4,"695174.357",0.0575395217001654
"2469","1997","2423025","December 31, 1997","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",97,13,7.46153846153846,0,4,"695174.357",1.39533340122901
"2470","1997","2423030","December 31, 1997","1400","QUÉBEC","LAC-DELAGE V",101,9,11.2222222222222,0,4,"695174.357",1.45287292292918
"2471","1997","2423035","December 31, 1997","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",13,12,1.08333333333333,0,4,"695174.357",0.187003445525537
"2472","1997","2423040","December 31, 1997","1400","QUÉBEC","LAC-BEAUPORT MÉ",7,7,1,0,4,"695174.357",0.100694162975289
"2473","1997","2423045","December 31, 1997","1400","QUÉBEC","BOISCHATEL MÉ",1,1,1,0,4,"695174.357",0.0143848804250413
"2474","1997","2423050","December 31, 1997","1400",NA,NA,26,20,1.3,0,4,"695174.357",0.374006891051075
"2475","1997","2423055","December 31, 1997","1400",NA,NA,8,8,1,0,4,"695174.357",0.115079043400331
"2476","1997","2423060","December 31, 1997","1400",NA,NA,59,11,5.36363636363636,0,4,"695174.357",0.848707945077439
"2477","1997","2423065","December 31, 1997","1400",NA,NA,2,2,1,0,4,"695174.357",0.0287697608500827
"2478","1997","2423070","December 31, 1997","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",13,13,1,0,4,"695174.357",0.187003445525537
"2479","1997","2423802","December 31, 1997","1400",NA,NA,3,3,1,0,4,"695174.357",0.043154641275124
"2480","1997","2424010","December 31, 1997","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",4,3,1.33333333333333,0,4,"695174.357",0.0575395217001654
"2481","1997","2424015","December 31, 1997","1400","QUÉBEC","LAC-SAINT-JOSEPH V",1,1,1,0,4,"695174.357",0.0143848804250413
"2482","1997","2424020","December 31, 1997","1400","QUÉBEC","SHANNON V",44,14,3.14285714285714,0,4,"695174.357",0.632934738701819
"2483","1997","2425005","December 31, 1997","1400","QUÉBEC","SAINTE-CATHERINE-JACQUES-CARTIER V",9,7,1.28571428571429,0,4,"695174.357",0.129463923825372
"2484","1997","2425010","December 31, 1997","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",18,16,1.125,0,4,"695174.357",0.258927847650744
"2485","1997","2425015","December 31, 1997","1400","QUÉBEC","LAC-SAINT-JOSEPH V",2,2,1,0,4,"695174.357",0.0287697608500827
"2486","1997","2425020","December 31, 1997","1400","QUÉBEC","SHANNON V",17,14,1.21428571428571,0,4,"695174.357",0.244542967225703
"2487","1997","2425025","December 31, 1997","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",18,8,2.25,0,4,"695174.357",0.258927847650744
"2488","1997","2425030","December 31, 1997","1400","QUÉBEC","LAC-DELAGE V",3,3,1,0,4,"695174.357",0.043154641275124
"2489","1997","2425035","December 31, 1997","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",7,4,1.75,0,4,"695174.357",0.100694162975289
"2490","1997","2425040","December 31, 1997","1400","QUÉBEC","LAC-BEAUPORT MÉ",16,4,4,0,4,"695174.357",0.230158086800661
"2491","1997","2425045","December 31, 1997","1400","QUÉBEC","BOISCHATEL MÉ",33,24,1.375,0,4,"695174.357",0.474701054026364
"2492","1997","2455055","December 31, 1997","1060","MONTRÉAL","LÉRY V",1,1,1,0,4,"3532106.29",0.00283117187846575
"2493","1997","2455060","December 31, 1997","1060","MONTRÉAL","L'ÎLE-PERROT V",2,2,1,0,4,"3532106.29",0.0056623437569315
"2494","1997","2455065","December 31, 1997","1060","MONTRÉAL","SAINT-MATHIAS-SUR-RICHELIEU MÉ",3,3,1,0,4,"3532106.29",0.00849351563539726
"2495","1997","2457005","December 31, 1997","1060","MONTRÉAL","MIRABEL V",6,5,1.2,0,4,"3532106.29",0.0169870312707945
"2496","1997","2457010","December 31, 1997","1060","MONTRÉAL","DEUX-MONTAGNES V",6,6,1,0,4,"3532106.29",0.0169870312707945
"2497","1997","2457015","December 31, 1997","1060","MONTRÉAL","SAINT-AMABLE MÉ",17,17,1,0,4,"3532106.29",0.0481299219339178
"2498","1997","2457020","December 31, 1997","1060","MONTRÉAL","POINTE-CALUMET MÉ",14,10,1.4,0,4,"3532106.29",0.0396364062985205
"2499","1997","2457025","December 31, 1997","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",7,3,2.33333333333333,0,4,"3532106.29",0.0198182031492603
"2500","1997","2457030","December 31, 1997","1060","MONTRÉAL","BOIS-DES-FILION V",4,4,1,0,4,"3532106.29",0.011324687513863
"2501","1997","2457035","December 31, 1997","1060","MONTRÉAL","SAINT-CONSTANT V",93,18,5.16666666666667,0.111111111111111,4,"3532106.29",0.263298984697315
"2502","1997","2457040","December 31, 1997","1060","MONTRÉAL","BELOEIL V",5,3,1.66666666666667,0,4,"3532106.29",0.0141558593923288
"2503","1997","2457045","December 31, 1997","1060","MONTRÉAL","MERCIER V",5,5,1,0,4,"3532106.29",0.0141558593923288
"2504","1997","2458005","December 31, 1997","1060","MONTRÉAL","MIRABEL V",34,17,2,0,4,"3532106.29",0.0962598438678356
"2505","1997","2458010","December 31, 1997","1060","MONTRÉAL","DEUX-MONTAGNES V",17,8,2.125,0,4,"3532106.29",0.0481299219339178
"2506","1997","2458015","December 31, 1997","1060","MONTRÉAL","SAINT-AMABLE MÉ",19,4,4.75,0,4,"3532106.29",0.0537922656908493
"2507","1997","2458020","December 31, 1997","1060","MONTRÉAL","POINTE-CALUMET MÉ",70,23,3.04347826086957,0,4,"3532106.29",0.198182031492603
"2508","1997","2458025","December 31, 1997","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,1,1,0,4,"3532106.29",0.00283117187846575
"2509","1997","2458030","December 31, 1997","1060","MONTRÉAL","BOIS-DES-FILION V",51,34,1.5,0,4,"3532106.29",0.144389765801753
"2510","1997","2459005","December 31, 1997","1060","MONTRÉAL","MIRABEL V",57,38,1.5,0,4,"3532106.29",0.161376797072548
"2511","1997","2459010","December 31, 1997","1060","MONTRÉAL","DEUX-MONTAGNES V",32,28,1.14285714285714,0,4,"3532106.29",0.0905975001109041
"2512","1997","2459015","December 31, 1997","1060","MONTRÉAL","SAINT-AMABLE MÉ",3,3,1,0,4,"3532106.29",0.00849351563539726
"2513","1997","2459020","December 31, 1997","1060","MONTRÉAL","POINTE-CALUMET MÉ",9,8,1.125,0,4,"3532106.29",0.0254805469061918
"2514","1997","2460010","December 31, 1997","1060","MONTRÉAL","DEUX-MONTAGNES V",10,9,1.11111111111111,0,4,"3532106.29",0.0283117187846575
"2515","1997","2460015","December 31, 1997","1060","MONTRÉAL","SAINT-AMABLE MÉ",26,18,1.44444444444444,0,4,"3532106.29",0.0736104688401096
"2516","1997","2460020","December 31, 1997","1060","MONTRÉAL","POINTE-CALUMET MÉ",1,1,1,0,4,"3532106.29",0.00283117187846575
"2517","1997","2464005","December 31, 1997","1060","MONTRÉAL","MIRABEL V",42,22,1.90909090909091,0.0909090909090909,4,"3532106.29",0.118909218895562
"2518","1997","2464010","December 31, 1997","1060","MONTRÉAL","DEUX-MONTAGNES V",37,23,1.60869565217391,0,4,"3532106.29",0.104753359503233
"2519","1997","2464015","December 31, 1997","1060","MONTRÉAL","SAINT-AMABLE MÉ",22,15,1.46666666666667,0.133333333333333,4,"3532106.29",0.0622857813262466
"2520","1997","2464020","December 31, 1997","1060","MONTRÉAL","POINTE-CALUMET MÉ",13,9,1.44444444444444,0,4,"3532106.29",0.0368052344200548
"2521","1997","2465005","December 31, 1997","1060","MONTRÉAL","MIRABEL V",152,103,1.47572815533981,0.029126213592233,4,"3532106.29",0.430338125526794
"2522","1997","2466005","December 31, 1997","1060","MONTRÉAL","MIRABEL V",1,1,1,0,4,"3532106.29",0.00283117187846575
"2523","1997","2466010","December 31, 1997","1060","MONTRÉAL","DEUX-MONTAGNES V",92,5,18.4,0,4,"3532106.29",0.260467812818849
"2524","1997","2466015","December 31, 1997","1060","MONTRÉAL","SAINT-AMABLE MÉ",10,7,1.42857142857143,0,4,"3532106.29",0.0283117187846575
"2525","1997","2466020","December 31, 1997","1060","MONTRÉAL","POINTE-CALUMET MÉ",1,1,1,0,4,"3532106.29",0.00283117187846575
"2526","1997","2466025","December 31, 1997","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",701,127,5.51968503937008,0.0866141732283465,4,"3532106.29",1.98465148680449
"2527","1997","2466035","December 31, 1997","1060","MONTRÉAL","SAINT-CONSTANT V",47,17,2.76470588235294,0,4,"3532106.29",0.13306507828789
"2528","1997","2466040","December 31, 1997","1060","MONTRÉAL","BELOEIL V",222,56,3.96428571428571,0,4,"3532106.29",0.628520157019397
"2529","1997","2466055","December 31, 1997","1060","MONTRÉAL","LÉRY V",2,2,1,0,4,"3532106.29",0.0056623437569315
"2530","1997","2466070","December 31, 1997","1060","MONTRÉAL","PINCOURT V",17,5,3.4,0,4,"3532106.29",0.0481299219339178
"2531","1997","2466075","December 31, 1997","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",164,39,4.20512820512821,0,4,"3532106.29",0.464312188068383
"2532","1997","2466080","December 31, 1997","1060",NA,NA,52,8,6.5,0,4,"3532106.29",0.147220937680219
"2533","1997","2466085","December 31, 1997","1060",NA,NA,3,3,1,0,4,"3532106.29",0.00849351563539726
"2534","1997","2466095","December 31, 1997","1060","MONTRÉAL","L'ÎLE-CADIEUX V",9,9,1,0,4,"3532106.29",0.0254805469061918
"2535","1997","2466100","December 31, 1997","1060","MONTRÉAL","HUDSON V",28,28,1,0,4,"3532106.29",0.0792728125970411
"2536","1997","2466105","December 31, 1997","1060","MONTRÉAL","SAINT-LAZARE V",9,9,1,0,4,"3532106.29",0.0254805469061918
"2537","1997","2466115","December 31, 1997","1060",NA,NA,9,5,1.8,0,4,"3532106.29",0.0254805469061918
"2538","1997","2466125","December 31, 1997","1060",NA,NA,2,2,1,0,4,"3532106.29",0.0056623437569315
"2539","1997","2466130","December 31, 1997","1060",NA,NA,15,14,1.07142857142857,0,4,"3532106.29",0.0424675781769863
"2540","1997","2466140","December 31, 1997","1060",NA,NA,26,23,1.1304347826087,0,4,"3532106.29",0.0736104688401096
"2541","1997","2466150","December 31, 1997","1060",NA,NA,14,11,1.27272727272727,0,4,"3532106.29",0.0396364062985205
"2542","1997","2467005","December 31, 1997","1060","MONTRÉAL","MIRABEL V",1,1,1,0,4,"3532106.29",0.00283117187846575
"2543","1997","2467010","December 31, 1997","1060","MONTRÉAL","DEUX-MONTAGNES V",8,8,1,0,4,"3532106.29",0.022649375027726
"2544","1997","2467015","December 31, 1997","1060","MONTRÉAL","SAINT-AMABLE MÉ",103,50,2.06,0,4,"3532106.29",0.291610703481972
"2545","1997","2467020","December 31, 1997","1060","MONTRÉAL","POINTE-CALUMET MÉ",11,11,1,0,4,"3532106.29",0.0311428906631233
"2546","1997","2467025","December 31, 1997","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",10,9,1.11111111111111,0,4,"3532106.29",0.0283117187846575
"2547","1997","2467030","December 31, 1997","1060","MONTRÉAL","BOIS-DES-FILION V",26,17,1.52941176470588,0,4,"3532106.29",0.0736104688401096
"2548","1997","2467035","December 31, 1997","1060","MONTRÉAL","SAINT-CONSTANT V",14,13,1.07692307692308,0,4,"3532106.29",0.0396364062985205
"2549","1997","2467040","December 31, 1997","1060","MONTRÉAL","BELOEIL V",2,2,1,0,4,"3532106.29",0.0056623437569315
"2550","1997","2467045","December 31, 1997","1060","MONTRÉAL","MERCIER V",6,6,1,0,4,"3532106.29",0.0169870312707945
"2551","1997","2467050","December 31, 1997","1060","MONTRÉAL","CHÂTEAUGUAY V",35,12,2.91666666666667,0,4,"3532106.29",0.0990910157463013
"2552","1997","2467055","December 31, 1997","1060","MONTRÉAL","LÉRY V",2,2,1,0,4,"3532106.29",0.0056623437569315
"2553","1997","2470020","December 31, 1997","1060","MONTRÉAL","POINTE-CALUMET MÉ",3,3,1,0,4,"3532106.29",0.00849351563539726
"2554","1997","2470060","December 31, 1997","1060","MONTRÉAL","L'ÎLE-PERROT V",2,2,1,0,4,"3532106.29",0.0056623437569315
"2555","1997","2471060","December 31, 1997","1060","MONTRÉAL","L'ÎLE-PERROT V",7,4,1.75,0,4,"3532106.29",0.0198182031492603
