"ref_yy","CSDuid","date_pbi","metcode","metro","municipality","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","X_c0","ref_qq","met_name","population","stcan_cmacode","starts_per_10kpop"
"1998","2467030","June 30, 1998","1060","MONTRÃAL","OTTERBURN PARK V",177,NA,NA,177,1,0,0.339622641509434,749,4,"Montreal",3558502.17,462,0.497400286817866
"1998","2467035","September 30, 1998","1060","MONTRÉAL","SAINT-CONSTANT V",45,NA,NA,42,1.07142857142857,0,0.44,749,4,"Montreal",3558502.17,462,0.126457700038441
"1998","2467040","September 30, 1998","1060","MONTRÉAL","BELOEIL V",5,NA,NA,5,1,0,0,749,4,"Montreal",3558502.17,462,0.0140508555598267
"1998","2467045","September 30, 1998","1060","MONTRÉAL","MERCIER V",34,NA,NA,34,1,0,0.3125,749,4,"Montreal",3558502.17,462,0.0955458178068218
"1998","2467050","September 30, 1998","1060","MONTRÃAL","CHÃTEAUGUAY V",147,NA,NA,63,2.33333333333333,0,0.313725490196078,749,4,"Montreal",3558502.17,462,0.413095153458906
"1998","2467055","March 31, 1998","1060","MONTRÉAL","LÉRY V",2,NA,NA,2,1,0,NA,749,4,"Montreal",3558502.17,462,0.00562034222393069
"1998","2470020","September 30, 1998","1060","MONTRÉAL","POINTE-CALUMET MÉ",7,NA,NA,7,1,0,0,749,4,"Montreal",3558502.17,462,0.0196711977837574
"1998","2470025","September 30, 1998","1060","MONTRÃAL","DELSON V",9,NA,NA,9,1,0,1,749,4,"Montreal",3558502.17,462,0.0252915400076881
"1998","2470060","September 30, 1998","1060","MONTRÃAL","L'ÃLE-PERROT V",4,NA,NA,4,1,0,1,749,4,"Montreal",3558502.17,462,0.0112406844478614
"1998","2471050","September 30, 1998","1060","MONTRÃAL","CHÃTEAUGUAY V",20,NA,NA,20,1,0,0,749,4,"Montreal",3558502.17,462,0.0562034222393069
"1998","2471055","September 30, 1998","1060","MONTRÉAL","LÉRY V",3,NA,NA,3,1,0,0.666666666666667,749,4,"Montreal",3558502.17,462,0.00843051333589604
"1998","2471060","September 30, 1998","1060","MONTRÃAL","L'ÃLE-PERROT V",26,NA,NA,15,1.73333333333333,0.133333333333333,0.333333333333333,749,4,"Montreal",3558502.17,462,0.073064448911099
"1998","2471065","June 30, 1998","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",76,NA,NA,76,1,0,0.675675675675676,749,4,"Montreal",3558502.17,462,0.213573004509366
"1998","2471070","June 30, 1998","1060","MONTRÃAL","PINCOURT V",19,NA,NA,17,1.11764705882353,0,0.636363636363636,749,4,"Montreal",3558502.17,462,0.0533932511273416
"1998","2471075","June 30, 1998","1060","MONTRÉAL","TERRASSE-VAUDREUIL MÉ",8,NA,NA,8,1,0,1,749,4,"Montreal",3558502.17,462,0.0224813688957228
"1998","2471083","September 30, 1998","1060","MONTRÃAL","SAINT-JEAN-SUR-RICHELIEU V",137,NA,NA,130,1.05384615384615,0,0.673076923076923,749,4,"Montreal",3558502.17,462,0.384993442339253
"1998","2471090","June 30, 1998","1060","MONTRÃAL","VAUDREUIL-SUR-LE-LAC VL",2,NA,NA,2,1,0,0,749,4,"Montreal",3558502.17,462,0.00562034222393069
"1998","2471100","September 30, 1998","1060","MONTRÃAL","HUDSON V",18,NA,NA,18,1,0,0.857142857142857,749,4,"Montreal",3558502.17,462,0.0505830800153762
"1998","2471105","September 30, 1998","1060","MONTRÃAL","SAINT-LAZARE V",96,NA,NA,96,1,0,0.413333333333333,749,4,"Montreal",3558502.17,462,0.269776426748673
"1998","2472005","December 31, 1998","1060","MONTRÃAL","LAVAL V",123,NA,NA,94,1.30851063829787,0,0.319444444444444,749,4,"Montreal",3558502.17,462,0.345651046771738
"1998","2472010","September 30, 1998","1060","MONTRÉAL","SAINT-PHILIPPE MÉ",88,NA,NA,65,1.35384615384615,0.0153846153846154,1.65,749,4,"Montreal",3558502.17,462,0.247295057852951
"1998","2472015","September 30, 1998","1060","MONTRÉAL","BLAINVILLE V",30,NA,NA,30,1,0,1.43478260869565,749,4,"Montreal",3558502.17,462,0.0843051333589604
"1998","2472020","September 30, 1998","1060","MONTRÉAL","POINTE-CALUMET MÉ",13,NA,NA,12,1.08333333333333,0,0.222222222222222,749,4,"Montreal",3558502.17,462,0.0365322244555495
"1998","2472025","September 30, 1998","1060","MONTRÃAL","DELSON V",6,NA,NA,6,1,0,0.333333333333333,749,4,"Montreal",3558502.17,462,0.0168610266717921
"1998","2472030","December 31, 1998","1060","MONTRÃAL","OTTERBURN PARK V",5,NA,NA,5,1,0,0,749,4,"Montreal",3558502.17,462,0.0140508555598267
"1998","2472035","September 30, 1998","1060","MONTRÉAL","SAINT-CONSTANT V",5,NA,NA,5,1,0,0.6,749,4,"Montreal",3558502.17,462,0.0140508555598267
"1998","2472043","September 30, 1998","1060","MONTRÉAL","SAINT-PLACIDE MÉ",4,NA,NA,4,1,0,0,749,4,"Montreal",3558502.17,462,0.0112406844478614
"1998","2473005","June 30, 1998","1060","MONTRÃAL","LAVAL V",109,NA,NA,80,1.3625,0,4.14084507042254,749,4,"Montreal",3558502.17,462,0.306308651204223
"1998","2473010","September 30, 1998","1060","MONTRÉAL","SAINT-PHILIPPE MÉ",169,NA,NA,70,2.41428571428571,0.2,0.620689655172414,749,4,"Montreal",3558502.17,462,0.474918917922144
"1998","2473015","September 30, 1998","1060","MONTRÉAL","BLAINVILLE V",436,NA,NA,427,1.02107728337237,0,0.319502074688797,749,4,"Montreal",3558502.17,462,1.22523460481689
"1998","2473020","September 30, 1998","1060","MONTRÉAL","POINTE-CALUMET MÉ",95,NA,NA,87,1.09195402298851,0.0229885057471264,0.623188405797101,749,4,"Montreal",3558502.17,462,0.266966255636708
"1998","2473025","September 30, 1998","1060","MONTRÃAL","DELSON V",63,NA,NA,63,1,0,0.462962962962963,749,4,"Montreal",3558502.17,462,0.177040780053817
"1998","2473030","September 30, 1998","1060","MONTRÃAL","OTTERBURN PARK V",26,NA,NA,18,1.44444444444444,0,0.166666666666667,749,4,"Montreal",3558502.17,462,0.073064448911099
"1998","2473035","June 30, 1998","1060","MONTRÉAL","SAINT-CONSTANT V",6,NA,NA,6,1,0,0.5,749,4,"Montreal",3558502.17,462,0.0168610266717921
"1998","2474005","June 30, 1998","1060","MONTRÃAL","LAVAL V",299,NA,NA,262,1.1412213740458,0,0.729411764705882,749,4,"Montreal",3558502.17,462,0.840241162477639
"1998","2475005","September 30, 1998","1060","MONTRÃAL","LAVAL V",120,NA,NA,119,1.00840336134454,0,0.591397849462366,749,4,"Montreal",3558502.17,462,0.337220533435842
"1998","2475010","June 30, 1998","1060","MONTRÉAL","SAINT-PHILIPPE MÉ",90,NA,NA,63,1.42857142857143,0,0.826923076923077,749,4,"Montreal",3558502.17,462,0.252915400076881
"1998","2475015","September 30, 1998","1060","MONTRÉAL","BLAINVILLE V",32,NA,NA,9,3.55555555555556,0,0.5,749,4,"Montreal",3558502.17,462,0.0899254755828911
"1998","2475020","September 30, 1998","1060","MONTRÉAL","POINTE-CALUMET MÉ",68,NA,NA,58,1.17241379310345,0,0.305555555555556,749,4,"Montreal",3558502.17,462,0.191091635613644
"1998","2475035","September 30, 1998","1060","MONTRÉAL","SAINT-CONSTANT V",51,NA,NA,32,1.59375,0,0.36,749,4,"Montreal",3558502.17,462,0.143318726710233
"1998","2476025","September 30, 1998","1060","MONTRÃAL","DELSON V",8,NA,NA,8,1,0,1.125,749,4,"Montreal",3558502.17,462,0.0224813688957228
"1998","3502037","September 30, 1998","1265",NA,NA,67,NA,NA,65,1.03076923076923,0,0.0461538461538462,923,4,"Ottawa",1078029.11,505,0.621504552877983
"1998","3502042","September 30, 1998","1265",NA,NA,19,NA,NA,19,1,0,0,923,4,"Ottawa",1078029.11,505,0.176247559771368
"1998","3502044","June 30, 1998","1265",NA,NA,3,NA,NA,2,1.5,0,0.5,923,4,"Ottawa",1078029.11,505,0.0278285620691634
"1998","3502048","September 30, 1998","1265","OTTAWA","RUSSELL TP",27,NA,NA,26,1.03846153846154,0,0,923,4,"Ottawa",1078029.11,505,0.250457058622471
"1998","3506001","June 30, 1998","1265",NA,NA,108,NA,NA,107,1.00934579439252,0,0.495327102803738,923,4,"Ottawa",1078029.11,505,1.00182823448988
"1998","3506004","September 30, 1998","1265",NA,NA,347,NA,NA,258,1.34496124031008,0,0.0968992248062016,923,4,"Ottawa",1078029.11,505,3.21883701266657
"1998","3506006","June 30, 1998","1265",NA,NA,684,NA,NA,494,1.38461538461538,0,1.37651821862348,923,4,"Ottawa",1078029.11,505,6.34491215176926
"1998","3506009","September 30, 1998","1265",NA,NA,1,NA,NA,1,1,0,0,923,4,"Ottawa",1078029.11,505,0.00927618735638781
"1998","3506012","December 31, 1998","1265",NA,NA,521,NA,NA,448,1.16294642857143,0,0.147321428571429,923,4,"Ottawa",1078029.11,505,4.83289361267805
"1998","3506014","June 30, 1998","1265",NA,NA,727,NA,NA,274,2.65328467153285,0,0.423357664233577,923,4,"Ottawa",1078029.11,505,6.74378820809394
"1998","3506018","September 30, 1998","1265",NA,NA,45,NA,NA,42,1.07142857142857,0,0.0238095238095238,923,4,"Ottawa",1078029.11,505,0.417428431037451
"1998","3506027","September 30, 1998","1265",NA,NA,274,NA,NA,251,1.09163346613546,0,0.569721115537849,923,4,"Ottawa",1078029.11,505,2.54167533565026
"1998","3506030","September 30, 1998","1265","OTTAWA","MISSISSIPPI MILLS T",701,NA,NA,469,1.49466950959488,0,0.106609808102345,923,4,"Ottawa",1078029.11,505,6.50260733682785
"1998","3506042","September 30, 1998","1265",NA,NA,72,NA,NA,69,1.04347826086957,0,0.188405797101449,923,4,"Ottawa",1078029.11,505,0.667885489659922
"1998","3507061","September 30, 1998","1265",NA,NA,19,NA,NA,18,1.05555555555556,0,0.333333333333333,923,4,"Ottawa",1078029.11,505,0.176247559771368
"1998","3518001","December 31, 1998","2270","TORONTO","PICKERING CY",741,NA,NA,438,1.69178082191781,0,0.559360730593607,1445,4,"Toronto",4642956.2,535,1.59596594945264
"1998","3518005","June 30, 1998","2270","TORONTO","TORONTO C",489,NA,NA,373,1.31099195710456,0,0.47027027027027,1445,4,"Toronto",4642956.2,535,1.05320829862664
"1998","3518029","December 31, 1998","2270","TORONTO","UXBRIDGE TP",110,NA,NA,110,1,0,0.163636363636364,1445,4,"Toronto",4642956.2,535,0.236918022185951
"1998","3519028","June 30, 1998","2270","TORONTO","VAUGHAN CY",2476,NA,NA,1844,1.34273318872017,0,0.66467715680955,1445,4,"Toronto",4642956.2,535,5.33280929938559
"1998","3519036","June 30, 1998","2270","TORONTO","MARKHAM CY",2241,NA,NA,1328,1.6875,0.0188253012048193,1.54751131221719,1445,4,"Toronto",4642956.2,535,4.82666625198834
"1998","3519038","September 30, 1998","2270","TORONTO","RICHMOND HILL T",2277,NA,NA,1535,1.48338762214984,0.00912052117263844,0.71400651465798,1445,4,"Toronto",4642956.2,535,4.90420305924919
"1998","3519044","September 30, 1998","2270","TORONTO","WHITCHURCH-STOUFFVILLE T",117,NA,NA,114,1.02631578947368,0,0.640350877192982,1445,4,"Toronto",4642956.2,535,0.251994623597785
"1998","3519046","September 30, 1998","2270","TORONTO","AURORA T",414,NA,NA,181,2.28729281767956,0,0.270718232044199,1445,4,"Toronto",4642956.2,535,0.891673283499853
"1998","3519048","June 30, 1998","2270","TORONTO","NEWMARKET T",458,NA,NA,398,1.15075376884422,0,1.03015075376884,1445,4,"Toronto",4642956.2,535,0.986440492374234
"1998","3519049","September 30, 1998","2270","TORONTO","KING TP",47,NA,NA,47,1,0,0.340425531914894,1445,4,"Toronto",4642956.2,535,0.101228609479452
"1998","3519054","December 31, 1998","2270","TORONTO","EAST GWILLIMBURY T",105,NA,NA,105,1,0,0.990476190476191,1445,4,"Toronto",4642956.2,535,0.226149021177499
"1998","3519070","September 30, 1998","2270","TORONTO","GEORGINA T",286,NA,NA,236,1.21186440677966,0,0.860169491525424,1445,4,"Toronto",4642956.2,535,0.615986857683473
"1998","3520005","June 30, 1998","2270","TORONTO","TORONTO C",6759,NA,NA,1623,4.1645101663586,0.0468268638324091,1.58782498414711,1445,4,"Toronto",4642956.2,535,14.5575355632259
"1998","3521005","September 30, 1998","2270","TORONTO","TORONTO C",4369,NA,NA,2910,1.50137457044674,0.0195876288659794,0.65505346671266,1445,4,"Toronto",4642956.2,535,9.40995308118565
"1998","3521010","June 30, 1998","2270","TORONTO","BRAMPTON CY",2193,NA,NA,1676,1.30847255369928,0.0107398568019093,0.451073985680191,1445,4,"Toronto",4642956.2,535,4.72328384230719
"1998","3521024","September 30, 1998","2270","TORONTO","CALEDON T",702,NA,NA,486,1.44444444444444,0,0.00413223140495868,1445,4,"Toronto",4642956.2,535,1.51196774158671
"1998","3522012","September 30, 1998","2270","TORONTO","MONO T",18,NA,NA,18,1,0,1.11111111111111,1445,4,"Toronto",4642956.2,535,0.0387684036304284
"1998","3522014","December 31, 1998","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",189,NA,NA,164,1.15243902439024,0,0.823170731707317,1445,4,"Toronto",4642956.2,535,0.407068238119498
"1998","3524001","September 30, 1998","2270","TORONTO","PICKERING CY",1160,NA,NA,904,1.28318584070796,0.00663716814159292,0.707964601769911,1445,4,"Toronto",4642956.2,535,2.49840823396094
"1998","3524002","September 30, 1998","0610","HAMILTON","BURLINGTON CY",1650,NA,NA,727,2.26960110041265,0.0852819807427785,0.22,575,4,"Hamilton",665324.812,537,24.7999168261893
"1998","3524009","September 30, 1998","2270","TORONTO","MILTON T",42,NA,NA,31,1.35483870967742,0,0.419354838709677,1445,4,"Toronto",4642956.2,535,0.0904596084709996
"1998","3524015","September 30, 1998","2270","TORONTO","HALTON HILLS T",324,NA,NA,304,1.06578947368421,0,1.54276315789474,1445,4,"Toronto",4642956.2,535,0.697831265347711
"1998","3525003","June 30, 1998","0610",NA,NA,386,NA,NA,196,1.96938775510204,0.0612244897959184,1.15286624203822,575,4,"Hamilton",665324.812,537,5.80167751206609
"1998","3525009","September 30, 1998","0610",NA,NA,121,NA,NA,56,2.16071428571429,0,1.58928571428571,575,4,"Hamilton",665324.812,537,1.81866056725388
"1998","3525014","September 30, 1998","0610",NA,NA,408,NA,NA,261,1.5632183908046,0,1.79615384615385,575,4,"Hamilton",665324.812,537,6.13234306974862
"1998","3525018","September 30, 1998","0610",NA,NA,542,NA,NA,441,1.22902494331066,0.00680272108843537,0.118604651162791,575,4,"Hamilton",665324.812,537,8.14639692108762
"1998","3525026","September 30, 1998","0610",NA,NA,128,NA,NA,56,2.28571428571429,0,0.745454545454545,575,4,"Hamilton",665324.812,537,1.92387233560741
"1998","3525030","June 30, 1998","0610",NA,NA,263,NA,NA,239,1.10041841004184,0,0.606694560669456,575,4,"Hamilton",665324.812,537,3.95295643956835
"1998","3526065","September 30, 1998","0610","HAMILTON","GRIMSBY T",129,NA,NA,103,1.25242718446602,0,0.436893203883495,575,4,"Hamilton",665324.812,537,1.93890258822934
"1998","3543007","September 30, 1998","2270","TORONTO","NEW TECUMSETH T",224,NA,NA,208,1.07692307692308,0,0.326923076923077,1445,4,"Toronto",4642956.2,535,0.482451245178664
"1998","3543014","September 30, 1998","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",169,NA,NA,154,1.0974025974026,0,0.38961038961039,1445,4,"Toronto",4642956.2,535,0.363992234085689
"1998","4602069","June 30, 1998","2680","WINNIPEG","TACHÃ RM",38,NA,NA,38,1,0,0.5,2141,4,"Winnipeg",687770.691,602,0.552509731764653
"1998","4602075","September 30, 1998","2680","WINNIPEG","RITCHOT RM",44,NA,NA,44,1,0,0.409090909090909,2141,4,"Winnipeg",687770.691,602,0.639748110464335
"1998","4610052","September 30, 1998","2680","WINNIPEG","ST. FRANÇOIS XAVIER RM",5,NA,NA,5,1,0,0,2141,4,"Winnipeg",687770.691,602,0.0726986489164017
"1998","4611040","September 30, 1998","2680","WINNIPEG","WINNIPEG CY",1147,NA,NA,830,1.38192771084337,0,0.25421686746988,2141,4,"Winnipeg",687770.691,602,16.6770700614225
"1998","4611042","September 30, 1998","2680","WINNIPEG","HEADINGLEY RM",7,NA,NA,7,1,0,0,2141,4,"Winnipeg",687770.691,602,0.101778108482962
"1998","4612047","September 30, 1998","2680","WINNIPEG","SPRINGFIELD RM",69,NA,NA,69,1,0,0.420289855072464,2141,4,"Winnipeg",687770.691,602,1.00324135504634
"1998","4613032","September 30, 1998","2680","WINNIPEG","EAST ST. PAUL RM",139,NA,NA,139,1,0,0.39568345323741,2141,4,"Winnipeg",687770.691,602,2.02102243987597
"1998","4613037","September 30, 1998","2680","WINNIPEG","WEST ST. PAUL RM",62,NA,NA,33,1.87878787878788,0,0.242424242424242,2141,4,"Winnipeg",687770.691,602,0.901463246563381
"1998","4613056","September 30, 1998","2680","WINNIPEG","ST. CLEMENTS RM",49,NA,NA,49,1,0,0.346938775510204,2141,4,"Winnipeg",687770.691,602,0.712446759380737
"1998","4613062","September 30, 1998","2680",NA,NA,13,NA,NA,13,1,0,0.230769230769231,2141,4,"Winnipeg",687770.691,602,0.189016487182644
"1998","4614015","June 30, 1998","2680","WINNIPEG","ROSSER RM",2,NA,NA,2,1,0,0,2141,4,"Winnipeg",687770.691,602,0.0290794595665607
"1998","4706021","September 30, 1998","1490","REGINA","PENSE NO. 160 RM",4,NA,NA,3,1.33333333333333,0,0,1097,4,"Regina",199958.691,705,0.20004131753393
"1998","4706026","June 30, 1998","1490","REGINA","SHERWOOD NO. 159 RM",2,NA,NA,2,1,0,0,1097,4,"Regina",199958.691,705,0.100020658766965
"1998","4706027","September 30, 1998","1490","REGINA","REGINA CY",364,NA,NA,313,1.1629392971246,0,0.235772357723577,1097,4,"Regina",199958.691,705,18.2037598955876
"1998","4706029","September 30, 1998","1490","REGINA","EDENWOLD NO. 158 RM",35,NA,NA,35,1,0,0.0857142857142857,1097,4,"Regina",199958.691,705,1.75036152842189
"1998","4706030","September 30, 1998","1490","REGINA","WHITE CITY T",15,NA,NA,15,1,0,0.2,1097,4,"Regina",199958.691,705,0.750154940752238
"1998","4706031","June 30, 1998","1490","REGINA","PILOT BUTTE T",41,NA,NA,41,1,0,0,1097,4,"Regina",199958.691,705,2.05042350472278
"1998","4706032","June 30, 1998","1490","REGINA","BALGONIE T",12,NA,NA,12,1,0,0.25,1097,4,"Regina",199958.691,705,0.60012395260179
"1998","4706053","June 30, 1998","1490","REGINA","LUMSDEN NO. 189 RM",33,NA,NA,33,1,0,5.51515151515152,1097,4,"Regina",199958.691,705,1.65034086965492
"1998","4706055","September 30, 1998","1490","REGINA","BUENA VISTA VL",8,NA,NA,8,1,0,0,1097,4,"Regina",199958.691,705,0.40008263506786
"1998","4706056","September 30, 1998","1490","REGINA","LUMSDEN T",16,NA,NA,9,1.77777777777778,0,0,1097,4,"Regina",199958.691,705,0.80016527013572
"1998","4706058","September 30, 1998","1490","REGINA","REGINA BEACH T",7,NA,NA,7,1,0,0.428571428571429,1097,4,"Regina",199958.691,705,0.350072305684378
"1998","4711060","June 30, 1998","1700","SASKATOON","THODE RV",1,NA,NA,1,1,0,0,1271,4,"Saskatoon",232227.483,725,0.0430612254450521
"1998","4711061","September 30, 1998","1700","SASKATOON","DUNDURN NO. 314 RM",4,NA,NA,4,1,0,1,1271,4,"Saskatoon",232227.483,725,0.172244901780208
"1998","4711064","September 30, 1998","1700","SASKATOON","SHIELDS RV",3,NA,NA,3,1,0,0,1271,4,"Saskatoon",232227.483,725,0.129183676335156
"1998","4711065","September 30, 1998","1700","SASKATOON","CORMAN PARK NO. 344 RM",64,NA,NA,64,1,0,0.15625,1271,4,"Saskatoon",232227.483,725,2.75591842848333
"1998","4711066","June 30, 1998","1700","SASKATOON","SASKATOON CY",892,NA,NA,540,1.65185185185185,0,0.487745098039216,1271,4,"Saskatoon",232227.483,725,38.4106130969865
"1998","4711067","September 30, 1998","1700","SASKATOON","LANGHAM T",5,NA,NA,4,1.25,0,0,1271,4,"Saskatoon",232227.483,725,0.21530612722526
"1998","4711068","September 30, 1998","1700","SASKATOON","WARMAN CY",45,NA,NA,42,1.07142857142857,0,0,1271,4,"Saskatoon",232227.483,725,1.93775514502734
"1998","4711069","June 30, 1998","1700","SASKATOON","BLUCHER NO. 343 RM",15,NA,NA,15,1,0,0,1271,4,"Saskatoon",232227.483,725,0.645918381675781
"1998","4711070","September 30, 1998","1700","SASKATOON","MARTENSVILLE CY",46,NA,NA,43,1.06976744186047,0,0.0930232558139535,1271,4,"Saskatoon",232227.483,725,1.9808163704724
"1998","4711071","September 30, 1998","1700",NA,NA,2,NA,NA,2,1,0,0,1271,4,"Saskatoon",232227.483,725,0.0861224508901042
"1998","4711073","September 30, 1998","1700","SASKATOON","DALMENY T",17,NA,NA,15,1.13333333333333,0,0.2,1271,4,"Saskatoon",232227.483,725,0.732040832565885
"1998","4711075","September 30, 1998","1700","SASKATOON","OSLER T",17,NA,NA,14,1.21428571428571,0,0,1271,4,"Saskatoon",232227.483,725,0.732040832565885
"1998","4712054","September 30, 1998","1700","SASKATOON","VANSCOY NO. 345 RM",16,NA,NA,16,1,0,0.375,1271,4,"Saskatoon",232227.483,725,0.688979607120833
"1998","4712056","June 30, 1998","1700","SASKATOON","DELISLE T",5,NA,NA,5,1,0,0.8,1271,4,"Saskatoon",232227.483,725,0.21530612722526
"1998","4712058","June 30, 1998","1700","SASKATOON","VANSCOY VL",4,NA,NA,4,1,0,0,1271,4,"Saskatoon",232227.483,725,0.172244901780208
"1998","4712059","September 30, 1998","1700","SASKATOON","ASQUITH T",1,NA,NA,1,1,0,0,1271,4,"Saskatoon",232227.483,725,0.0430612254450521
"1998","4806014","June 30, 1998","0140","CALGARY","ROCKY VIEW COUNTY MD",615,NA,NA,595,1.03361344537815,0,1.00168067226891,53,4,"Calgary",925463.089,825,6.64532175631696
"1998","4806016","June 30, 1998","0140","CALGARY","CALGARY CY",10745,NA,NA,8190,1.31196581196581,0.00280830280830281,0.24017094017094,53,4,"Calgary",925463.089,825,116.104036214026
"1998","4806017","December 31, 1998","0140","CALGARY","CHESTERMERE CY",161,NA,NA,161,1,0,0.236024844720497,53,4,"Calgary",925463.089,825,1.73966959799517
"1998","4806019","June 30, 1998","0140","CALGARY","COCHRANE T",471,NA,NA,414,1.13768115942029,0,0.429951690821256,53,4,"Calgary",925463.089,825,5.08934397922811
"1998","4806021","June 30, 1998","0140","CALGARY","AIRDRIE CY",438,NA,NA,320,1.36875,0,0.365625,53,4,"Calgary",925463.089,825,4.73276573864525
"1998","4806022","June 30, 1998","0140","CALGARY","IRRICANA T",26,NA,NA,25,1.04,0,0.8,53,4,"Calgary",925463.089,825,0.280940431974376
"1998","4806024","June 30, 1998","0140","CALGARY","BEISEKER VL",6,NA,NA,6,1,0,1,53,4,"Calgary",925463.089,825,0.0648324073787021
"1998","4806026","June 30, 1998","0140","CALGARY","CROSSFIELD T",33,NA,NA,33,1,0,1.06060606060606,53,4,"Calgary",925463.089,825,0.356578240582861
"1998","4810066","December 31, 1998","0340","EDMONTON","BON ACCORD T",3,NA,NA,3,1,0,0,227,4,"Edmonton",930636.07,835,0.0322360168137476
"1998","4811012","June 30, 1998","0340","EDMONTON","LEDUC COUNTY MD",77,NA,NA,77,1,0,5.67532467532468,227,4,"Edmonton",930636.07,835,0.827391098219522
"1998","4811013","September 30, 1998","0340","EDMONTON","BEAUMONT CY",89,NA,NA,89,1,0,0.0786516853932584,227,4,"Edmonton",930636.07,835,0.956335165474512
"1998","4811014","December 31, 1998","0340","EDMONTON","NEW SAREPTA VL",1,NA,NA,1,1,0,1,227,4,"Edmonton",930636.07,835,0.0107453389379159
"1998","4811016","June 30, 1998","0340","EDMONTON","LEDUC CY",110,NA,NA,95,1.15789473684211,0,0.273684210526316,227,4,"Edmonton",930636.07,835,1.18198728317075
"1998","4811018","June 30, 1998","0340","EDMONTON","DEVON T",50,NA,NA,46,1.08695652173913,0,0.130434782608696,227,4,"Edmonton",930636.07,835,0.537266946895794
"1998","4811019","June 30, 1998","0340","EDMONTON","CALMAR T",6,NA,NA,6,1,0,1.66666666666667,227,4,"Edmonton",930636.07,835,0.0644720336274952
"1998","4811023","September 30, 1998","0340","EDMONTON","GOLDEN DAYS SV",4,NA,NA,4,1,0,1.75,227,4,"Edmonton",930636.07,835,0.0429813557516635
"1998","4811024","June 30, 1998","0340","EDMONTON","WARBURG VL",1,NA,NA,1,1,0,0,227,4,"Edmonton",930636.07,835,0.0107453389379159
"1998","4811034","September 30, 1998","0340","EDMONTON","PARKLAND COUNTY MD",170,NA,NA,170,1,0,0.941176470588235,227,4,"Edmonton",930636.07,835,1.8267076194457
"1998","4811036","June 30, 1998","0340",NA,NA,2,NA,NA,2,1,0,0.5,227,4,"Edmonton",930636.07,835,0.0214906778758317
"1998","4811038","June 30, 1998","0340","EDMONTON","SEBA BEACH SV",2,NA,NA,2,1,0,6,227,4,"Edmonton",930636.07,835,0.0214906778758317
"1998","4811045","December 31, 1998","0340","EDMONTON","WABAMUN VL",2,NA,NA,2,1,0,0,227,4,"Edmonton",930636.07,835,0.0214906778758317
"1998","4811046","September 30, 1998","0340","EDMONTON","SPRING LAKE VL",2,NA,NA,2,1,0,0,227,4,"Edmonton",930636.07,835,0.0214906778758317
"1998","4811048","September 30, 1998","0340","EDMONTON","STONY PLAIN T",73,NA,NA,65,1.12307692307692,0,0.461538461538462,227,4,"Edmonton",930636.07,835,0.784409742467859
"1998","4811049","June 30, 1998","0340","EDMONTON","SPRUCE GROVE CY",133,NA,NA,124,1.07258064516129,0,0.362903225806452,227,4,"Edmonton",930636.07,835,1.42913007874281
"1998","4811052","June 30, 1998","0340","EDMONTON","STRATHCONA COUNTY SM",741,NA,NA,696,1.06465517241379,0,0.272988505747126,227,4,"Edmonton",930636.07,835,7.96229615299566
"1998","4811056","September 30, 1998","0340","EDMONTON","FORT SASKATCHEWAN CY",65,NA,NA,65,1,0,0.0923076923076923,227,4,"Edmonton",930636.07,835,0.698447030964532
"1998","4811059","September 30, 1998","0340","EDMONTON","STURGEON COUNTY MD",104,NA,NA,104,1,0,2.09615384615385,227,4,"Edmonton",930636.07,835,1.11751524954325
"1998","4811061","September 30, 1998","0340","EDMONTON","EDMONTON CY",3591,NA,NA,2174,1.65179392824287,0,0.32027972027972,227,4,"Edmonton",930636.07,835,38.5865121260559
"1998","4811062","December 31, 1998","0340","EDMONTON","ST. ALBERT CY",680,NA,NA,531,1.28060263653484,0,0.560606060606061,227,4,"Edmonton",930636.07,835,7.30683047778279
"1998","4811064","September 30, 1998","0340","EDMONTON","GIBBONS T",3,NA,NA,3,1,0,0.333333333333333,227,4,"Edmonton",930636.07,835,0.0322360168137476
"1998","4811065","September 30, 1998","0340","EDMONTON","REDWATER T",3,NA,NA,3,1,0,0,227,4,"Edmonton",930636.07,835,0.0322360168137476
"1998","4811066","December 31, 1998","0340","EDMONTON","BON ACCORD T",1,NA,NA,1,1,0,0,227,4,"Edmonton",930636.07,835,0.0107453389379159
"1998","4811068","June 30, 1998","0340","EDMONTON","MORINVILLE T",29,NA,NA,26,1.11538461538462,0,1,227,4,"Edmonton",930636.07,835,0.31161482919956
"1998","4811069","September 30, 1998","0340","EDMONTON","LEGAL T",5,NA,NA,5,1,0,4.2,227,4,"Edmonton",930636.07,835,0.0537266946895794
"1998","5915001","September 30, 1998","2410","VANCOUVER","LANGLEY DM",366,NA,NA,291,1.25773195876289,0,1.10309278350515,1793,4,"Vancouver",2009927.38,933,1.82096131254255
"1998","5915002","September 30, 1998","2410","VANCOUVER","LANGLEY CY",87,NA,NA,8,10.875,0.875,0.125,1793,4,"Vancouver",2009927.38,933,0.432851459538802
